lat,lon,average_illumination_percent,permanent_shadow_fraction
-89.4658,53.1301,25.51,0.0278
-89.4658,90.0,31.02,0.0185
-89.4658,126.8699,0.0,1.0
-89.4658,143.1301,0.0,1.0
-89.4658,180.0,31.59,0.0216
-89.4646,-176.1859,32.23,0.0062
-89.4646,-93.8141,2.0,0.3889
-89.4646,-86.1859,0.0,1.0
-89.4646,-3.8141,9.7,0.0031
-89.4646,3.8141,14.08,0.0123
-89.4646,86.1859,38.09,0.0093
-89.4646,93.8141,10.49,0.0586
-89.4646,176.1859,30.87,0.0031
-89.461,-172.4054,32.01,0.0154
-89.461,-97.5946,12.89,0.0
-89.461,-82.4054,0.0,1.0
-89.461,-7.5946,9.26,0.0154
-89.461,7.5946,19.1,0.0309
-89.461,82.4054,37.69,0.0
-89.461,97.5946,3.26,0.1019
-89.461,172.4054,34.09,0.0
-89.4575,-156.8014,17.91,0.1389
-89.4575,-113.1986,26.39,0.0154
-89.4575,-66.8014,10.04,0.2654
-89.4575,-23.1986,9.48,0.0185
-89.4575,23.1986,24.34,0.037
-89.4575,66.8014,30.53,0.0185
-89.4575,113.1986,0.0,1.0
-89.4575,156.8014,1.15,0.392
-89.4563,-148.3925,29.29,0.0617
-89.4563,-121.6075,9.91,0.0309
-89.4563,-58.3925,9.41,0.034
-89.4563,-31.6075,8.73,0.0401
-89.4563,31.6075,27.27,0.034
-89.4563,58.3925,27.63,0.0309
-89.4563,121.6075,0.0,1.0
-89.4563,148.3925,0.0,1.0
-89.4552,-168.6901,31.54,0.0062
-89.4552,-101.3099,16.96,0.0
-89.4552,-78.6901,0.0,1.0
-89.4552,-11.3099,8.33,0.0309
-89.4552,11.3099,18.85,0.0463
-89.4552,78.6901,34.58,0.0062
-89.4552,101.3099,0.63,0.5586
-89.4552,168.6901,34.15,0.0093
-89.4471,-165.0686,29.17,0.0494
-89.4471,-104.9314,21.04,0.0
-89.4471,-75.0686,0.0,1.0
-89.4471,-14.9314,8.07,0.0525
-89.4471,14.9314,23.67,0.0185
-89.4471,75.0686,31.1,0.0185
-89.4471,104.9314,0.03,0.9074
-89.4471,165.0686,31.85,0.0062
-89.4459,-135.0,43.58,0.037
-89.4459,-45.0,2.16,0.037
-89.4459,45.0,22.35,0.0216
-89.4459,135.0,0.0,1.0
-89.4437,-140.1944,34.3,0.037
-89.4437,-129.8056,30.26,0.0123
-89.4437,-50.1944,4.14,0.0432
-89.4437,-39.8056,1.79,0.0525
-89.4437,39.8056,19.63,0.0679
-89.4437,50.1944,22.15,0.0093
-89.4437,129.8056,0.0,1.0
-89.4437,140.1944,0.0,1.0
-89.4425,-153.4349,29.16,0.0247
-89.4425,-116.5651,14.32,0.0062
-89.4425,-63.4349,16.07,0.034
-89.4425,-26.5651,9.19,0.0216
-89.4425,26.5651,26.09,0.034
-89.4425,63.4349,27.63,0.0154
-89.4425,116.5651,0.0,1.0
-89.4425,153.4349,0.45,0.608
-89.4369,-161.5651,30.35,0.0247
-89.4369,-145.3048,36.06,0.0247
-89.4369,-124.6952,11.45,0.0247
-89.4369,-108.4349,26.81,0.0
-89.4369,-71.5651,0.0,1.0
-89.4369,-55.3048,8.12,0.0247
-89.4369,-34.6952,8.01,0.037
-89.4369,-18.4349,8.92,0.0185
-89.4369,18.4349,17.3,0.0093
-89.4369,34.6952,24.51,0.0185
-89.4369,55.3048,24.02,0.034
-89.4369,71.5651,29.27,0.0123
-89.4369,108.4349,0.0,1.0
-89.4369,124.6952,0.0,1.0
-89.4369,145.3048,0.0,1.0
-89.4369,161.5651,22.73,0.0031
-89.4301,-90.0,0.54,0.6327
-89.4301,0.0,7.33,0.0123
-89.4301,90.0,37.0,0.0093
-89.4301,180.0,30.75,0.0093
-89.429,-176.4237,31.56,0.0031
-89.429,-93.5763,8.14,0.0093
-89.429,-86.4237,0.0,1.0
-89.429,-3.5763,5.02,0.037
-89.429,3.5763,12.84,0.0154
-89.429,86.4237,36.24,0.0093
-89.429,93.5763,38.21,0.0093
-89.429,176.4237,29.37,0.0154
-89.4257,-172.875,30.67,0.0062
-89.4257,-150.2551,33.51,0.0525
-89.4257,-119.7449,9.14,0.0216
-89.4257,-97.125,15.4,0.0031
-89.4257,-82.875,0.0,1.0
-89.4257,-60.2551,12.83,0.0278
-89.4257,-29.7449,9.1,0.0062
-89.4257,-7.125,6.06,0.034
-89.4257,7.125,16.72,0.0556
-89.4257,29.7449,23.81,0.034
-89.4257,60.2551,25.27,0.0185
-89.4257,82.875,36.43,0.0031
-89.4257,97.125,24.54,0.0185
-89.4257,119.7449,0.0,1.0
-89.4257,150.2551,0.27,0.6883
-89.4257,172.875,31.66,0.0
-89.4246,-158.1986,30.75,0.0185
-89.4246,-111.8014,30.76,0.0093
-89.4246,-68.1986,10.5,0.1512
-89.4246,-21.8014,8.6,0.0185
-89.4246,21.8014,12.84,0.0093
-89.4246,68.1986,27.68,0.0247
-89.4246,111.8014,0.0,1.0
-89.4246,158.1986,13.67,0.0
-89.4202,-169.3803,28.61,0.0154
-89.4202,-137.4896,43.72,0.0123
-89.4202,-132.5104,39.65,0.0062
-89.4202,-100.6197,18.7,0.0
-89.4202,-79.3803,0.0,1.0
-89.4202,-47.4896,1.77,0.0802
-89.4202,-42.5104,2.32,0.0216
-89.4202,-10.6197,6.93,0.0525
-89.4202,10.6197,20.59,0.0401
-89.4202,42.5104,19.71,0.0309
-89.4202,47.4896,17.52,0.0586
-89.4202,79.3803,30.09,0.0123
-89.4202,100.6197,18.01,0.0062
-89.4202,132.5104,0.0,1.0
-89.4202,137.4896,0.0,1.0
-89.4202,169.3803,33.5,0.0062
-89.4159,-142.4314,42.1,0.0216
-89.4159,-127.5686,13.67,0.0309
-89.4159,-52.4314,3.12,0.1975
-89.4159,-37.5686,5.93,0.0309
-89.4159,37.5686,20.89,0.0247
-89.4159,52.4314,19.52,0.037
-89.4159,127.5686,0.0,1.0
-89.4159,142.4314,0.0,1.0
-89.4126,-165.9638,31.48,0.0216
-89.4126,-104.0362,22.31,0.0
-89.4126,-75.9638,0.0,1.0
-89.4126,-14.0362,6.57,0.0432
-89.4126,14.0362,14.07,0.0062
-89.4126,75.9638,26.82,0.0216
-89.4126,104.0362,9.83,0.0031
-89.4126,165.9638,36.33,0.0031
-89.4105,-154.9831,32.27,0.0278
-89.4105,-115.0169,18.32,0.0278
-89.4105,-64.9831,16.48,0.0216
-89.4105,-25.0169,8.22,0.0154
-89.4105,25.0169,14.02,0.0401
-89.4105,64.9831,24.94,0.0309
-89.4105,115.0169,0.0,1.0
-89.4105,154.9831,7.95,0.0154
-89.4072,-147.2648,36.09,0.0494
-89.4072,-122.7352,6.25,0.0278
-89.4072,-57.2648,12.9,0.0185
-89.4072,-32.7352,8.17,0.0278
-89.4072,32.7352,24.3,0.0185
-89.4072,57.2648,23.76,0.034
-89.4072,122.7352,0.0,1.0
-89.4072,147.2648,0.44,0.6142
-89.403,-162.646,31.89,0.0247
-89.403,-107.354,27.72,0.0
-89.403,-72.646,0.0,0.9753
-89.403,-17.354,8.98,0.0062
-89.403,17.354,0.89,0.4383
-89.403,72.646,27.12,0.0216
-89.403,107.354,6.2,0.108
-89.403,162.646,38.9,0.0
-89.3956,-135.0,41.47,0.0185
-89.3956,-45.0,3.51,0.1173
-89.3956,45.0,18.39,0.0309
-89.3956,135.0,0.0,1.0
-89.3945,-151.9275,29.08,0.0772
-89.3945,-118.0725,6.99,0.2068
-89.3945,-90.0,8.57,0.0031
-89.3945,-61.9275,16.03,0.0123
-89.3945,-28.0725,7.28,0.0185
-89.3945,0.0,4.5,0.0031
-89.3945,28.0725,17.77,0.0093
-89.3945,61.9275,23.05,0.0216
-89.3945,90.0,34.25,0.0216
-89.3945,118.0725,0.0,0.9938
-89.3945,151.9275,7.51,0.0
-89.3945,180.0,28.02,0.0247
-89.3935,-176.6335,28.2,0.0123
-89.3935,-139.7636,36.41,0.0586
-89.3935,-130.2364,26.52,0.0185
-89.3935,-93.3665,14.78,0.0
-89.3935,-86.6335,1.99,0.3179
-89.3935,-49.7636,0.24,0.7963
-89.3935,-40.2364,10.37,0.0123
-89.3935,-3.3665,3.77,0.0556
-89.3935,3.3665,7.63,0.0031
-89.3935,40.2364,19.08,0.0247
-89.3935,49.7636,18.52,0.0432
-89.3935,86.6335,32.41,0.0185
-89.3935,93.3665,37.7,0.0062
-89.3935,130.2364,0.0,1.0
-89.3935,139.7636,0.0,0.9691
-89.3935,176.6335,28.08,0.0309
-89.3914,-159.444,33.9,0.0247
-89.3914,-110.556,30.92,0.0401
-89.3914,-69.444,9.89,0.1605
-89.3914,-20.556,8.16,0.0278
-89.3914,20.556,0.82,0.5772
-89.3914,69.444,27.12,0.0
-89.3914,110.556,5.32,0.1944
-89.3914,159.444,38.99,0.0093
-89.3904,-173.2902,27.32,0.0185
-89.3904,-96.7098,17.6,0.0
-89.3904,-83.2902,0.02,0.9198
-89.3904,-6.7098,3.89,0.0833
-89.3904,6.7098,14.64,0.0247
-89.3904,83.2902,33.27,0.0123
-89.3904,96.7098,38.2,0.0031
-89.3904,173.2902,28.27,0.037
-89.3872,-144.4623,38.2,0.0216
-89.3872,-125.5377,9.28,0.0154
-89.3872,-54.4623,11.2,0.0185
-89.3872,-35.5377,9.71,0.0062
-89.3872,35.5377,21.25,0.0185
-89.3872,54.4623,21.36,0.0309
-89.3872,125.5377,0.0,1.0
-89.3872,144.4623,1.17,0.3796
-89.3852,-169.992,28.38,0.0154
-89.3852,-100.008,20.87,0.0
-89.3852,-79.992,0.0,1.0
-89.3852,-10.008,5.1,0.0432
-89.3852,10.008,22.21,0.034
-89.3852,79.992,30.53,0.0463
-89.3852,100.008,38.61,0.0093
-89.3852,169.992,29.09,0.0185
-89.378,-166.7595,29.52,0.0154
-89.378,-156.3706,32.93,0.0216
-89.378,-113.6294,8.94,0.1543
-89.378,-103.2405,23.62,0.0062
-89.378,-76.7595,0.0,1.0
-89.378,-66.3706,16.55,0.0123
-89.378,-23.6294,7.81,0.0247
-89.378,-13.2405,6.8,0.0309
-89.378,13.2405,23.21,0.0062
-89.378,23.6294,9.9,0.0247
-89.378,66.3706,22.86,0.0154
-89.378,76.7595,27.81,0.0031
-89.378,103.2405,38.36,0.0123
-89.378,113.6294,5.62,0.2068
-89.378,156.3706,35.84,0.034
-89.378,166.7595,35.01,0.0123
-89.377,-149.0362,23.36,0.0741
-89.377,-120.9638,9.11,0.037
-89.377,-59.0362,14.87,0.0031
-89.377,-30.9638,5.05,0.1451
-89.377,30.9638,19.76,0.037
-89.377,59.0362,22.64,0.034
-89.377,120.9638,0.05,0.8395
-89.377,149.0362,8.24,0.0062
-89.3699,-137.2906,15.01,0.1852
-89.3699,-132.7094,34.49,0.0648
-89.3699,-47.2906,0.53,0.6265
-89.3699,-42.7094,12.05,0.0123
-89.3699,42.7094,17.58,0.034
-89.3699,47.2906,16.41,0.0216
-89.3699,132.7094,0.09,0.8364
-89.3699,137.2906,0.61,0.5309
-89.3689,-163.6105,32.78,0.0093
-89.3689,-106.3895,28.41,0.0062
-89.3689,-73.6105,0.07,0.608
-89.3689,-16.3895,8.65,0.0185
-89.3689,16.3895,6.18,0.1883
-89.3689,73.6105,27.43,0.0123
-89.3689,106.3895,31.41,0.0247
-89.3689,163.6105,35.77,0.0062
-89.3659,-141.8428,43.33,0.0154
-89.3659,-128.1572,14.88,0.0895
-89.3659,-51.8428,7.46,0.0278
-89.3659,-38.1572,11.9,0.0031
-89.3659,38.1572,19.69,0.0123
-89.3659,51.8428,19.29,0.0463
-89.3659,128.1572,0.08,0.8488
-89.3659,141.8428,3.27,0.0741
-89.3629,-153.4349,35.98,0.034
-89.3629,-116.5651,1.25,0.5772
-89.3629,-63.4349,16.45,0.0062
-89.3629,-26.5651,7.28,0.0123
-89.3629,26.5651,15.96,0.037
-89.3629,63.4349,22.97,0.0216
-89.3629,116.5651,6.99,0.071
-89.3629,153.4349,37.22,0.0185
-89.3589,-90.0,15.59,0.0
-89.3589,0.0,3.04,0.0123
-89.3589,90.0,33.02,0.034
-89.3589,180.0,25.79,0.034
-89.3579,-176.8202,26.23,0.0154
-89.3579,-160.56,34.06,0.0154
-89.3579,-146.3099,35.28,0.0278
-89.3579,-123.6901,14.26,0.0185
-89.3579,-109.44,35.05,0.0062
-89.3579,-93.1798,17.87,0.0031
-89.3579,-86.8202,12.12,0.0
-89.3579,-70.56,10.5,0.1173
-89.3579,-56.3099,12.86,0.0093
-89.3579,-33.6901,4.61,0.0154
-89.3579,-19.44,8.29,0.0123
-89.3579,-3.1798,2.11,0.071
-89.3579,3.1798,4.39,0.0216
-89.3579,19.44,0.33,0.8395
-89.3579,33.6901,21.1,0.0123
-89.3579,56.3099,20.99,0.037
-89.3579,70.56,25.75,0.0185
-89.3579,86.8202,34.62,0.0216
-89.3579,93.1798,34.22,0.0123
-89.3579,109.44,31.99,0.0185
-89.3579,123.6901,0.92,0.4938
-89.3579,146.3099,16.16,0.0
-89.3579,160.56,36.06,0.0062
-89.3579,176.8202,26.36,0.034
-89.355,-173.6598,25.75,0.0185
-89.355,-96.3402,19.73,0.0
-89.355,-83.6598,3.45,0.1019
-89.355,-6.3402,2.46,0.1451
-89.355,6.3402,7.66,0.0062
-89.355,83.6598,33.8,0.0185
-89.355,96.3402,37.51,0.0031
-89.355,173.6598,27.2,0.0247
-89.3501,-170.5377,25.93,0.0123
-89.3501,-99.4623,21.68,0.0
-89.3501,-80.5377,0.37,0.4969
-89.3501,-9.4623,4.51,0.0802
-89.3501,9.4623,18.15,0.0093
-89.3501,80.5377,31.26,0.0062
-89.3501,99.4623,36.98,0.0062
-89.3501,170.5377,30.25,0.0093
-89.3462,-150.6422,9.83,0.4568
-89.3462,-119.3578,19.69,0.0154
-89.3462,-60.6422,15.22,0.0093
-89.3462,-29.3578,3.72,0.1975
-89.3462,29.3578,20.98,0.0154
-89.3462,60.6422,18.7,0.0833
-89.3462,119.3578,10.78,0.0
-89.3462,150.6422,35.41,0.0247
-89.3452,-157.6199,37.94,0.0185
-89.3452,-135.0,36.01,0.0216
-89.3452,-112.3801,31.73,0.034
-89.3452,-67.6199,13.89,0.034
-89.3452,-45.0,4.43,0.2531
-89.3452,-22.3801,6.31,0.0864
-89.3452,22.3801,7.57,0.1975
-89.3452,45.0,17.35,0.0093
-89.3452,67.6199,22.2,0.0031
-89.3452,112.3801,30.4,0.0216
-89.3452,135.0,4.25,0.034
-89.3452,157.6199,38.08,0.0062
-89.3433,-167.4712,28.54,0.0062
-89.3433,-139.3987,33.58,0.0833
-89.3433,-130.6013,33.75,0.0093
-89.3433,-102.5288,22.35,0.0062
-89.3433,-77.4712,0.69,0.4074
-89.3433,-49.3987,3.44,0.1142
-89.3433,-40.6013,11.07,0.0185
-89.3433,-12.5288,7.08,0.0185
-89.3433,12.5288,20.75,0.037
-89.3433,40.6013,16.68,0.0123
-89.3433,49.3987,18.04,0.0185
-89.3433,77.4712,28.04,0.0093
-89.3433,102.5288,36.76,0.0
-89.3433,130.6013,3.27,0.1235
-89.3433,139.3987,9.65,0.0031
-89.3433,167.4712,31.38,0.0062
-89.3375,-143.7462,35.89,0.0679
-89.3375,-126.2538,26.24,0.0247
-89.3375,-53.7462,9.71,0.0093
-89.3375,-36.2538,9.01,0.0062
-89.3375,36.2538,18.17,0.0154
-89.3375,53.7462,19.12,0.0401
-89.3375,126.2538,5.56,0.0463
-89.3375,143.7462,27.22,0.0031
-89.3346,-164.4759,30.07,0.0154
-89.3346,-105.5241,21.49,0.0247
-89.3346,-74.4759,6.49,0.0123
-89.3346,-15.5241,7.42,0.0154
-89.3346,15.5241,4.0,0.3333
-89.3346,74.4759,26.72,0.0062
-89.3346,105.5241,35.11,0.0
-89.3346,164.4759,29.12,0.0154
-89.3308,-154.7989,37.89,0.0123
-89.3308,-115.2011,29.08,0.0031
-89.3308,-64.7989,17.63,0.0093
-89.3308,-25.2011,6.77,0.0062
-89.3308,25.2011,21.26,0.0123
-89.3308,64.7989,20.19,0.0154
-89.3308,115.2011,29.72,0.0432
-89.3308,154.7989,35.21,0.0062
-89.328,-147.9946,35.19,0.0062
-89.328,-122.0054,30.91,0.0062
-89.328,-57.9946,9.14,0.0309
-89.328,-32.0054,3.06,0.0772
-89.328,32.0054,19.24,0.0093
-89.328,57.9946,20.49,0.0185
-89.328,122.0054,19.47,0.0
-89.328,147.9946,34.83,0.0123
-89.3242,-161.5651,33.92,0.0123
-89.3242,-108.4349,30.75,0.0062
-89.3242,-71.5651,14.95,0.0309
-89.3242,-18.4349,7.83,0.0154
-89.3242,18.4349,0.0,1.0
-89.3242,71.5651,22.83,0.034
-89.3242,108.4349,33.09,0.0031
-89.3242,161.5651,28.66,0.0617
-89.3233,-90.0,17.1,0.037
-89.3233,0.0,1.76,0.0463
-89.3233,90.0,31.6,0.0309
-89.3233,180.0,24.22,0.0309
-89.3224,-176.9872,25.34,0.0309
-89.3224,-93.0128,19.25,0.0031
-89.3224,-86.9872,17.03,0.0093
-89.3224,-3.0128,0.5,0.3333
-89.3224,3.0128,3.3,0.0093
-89.3224,86.9872,31.79,0.0031
-89.3224,93.0128,29.41,0.0494
-89.3224,176.9872,25.26,0.0185
-89.3196,-173.991,24.26,0.0062
-89.3196,-137.1211,38.14,0.0062
-89.3196,-132.8789,36.51,0.0031
-89.3196,-96.009,17.89,0.034
-89.3196,-83.991,13.34,0.0031
-89.3196,-47.1211,3.29,0.1019
-89.3196,-42.8789,11.34,0.0062
-89.3196,-6.009,0.38,0.4074
-89.3196,6.009,6.19,0.0062
-89.3196,42.8789,15.2,0.0123
-89.3196,47.1211,16.26,0.0309
-89.3196,83.991,30.7,0.0093
-89.3196,96.009,28.89,0.0833
-89.3196,132.8789,17.82,0.0
-89.3196,137.1211,25.26,0.0031
-89.3196,173.991,25.47,0.0401
-89.3158,-141.3402,41.11,0.0031
-89.3158,-128.6598,33.46,0.0062
-89.3158,-51.3402,6.89,0.0031
-89.3158,-38.6598,8.1,0.0185
-89.3158,38.6598,14.97,0.0093
-89.3158,51.3402,16.0,0.037
-89.3158,128.6598,18.29,0.0062
-89.3158,141.3402,32.77,0.0093
-89.3149,-171.0274,23.94,0.0185
-89.3149,-152.1027,39.6,0.0247
-89.3149,-117.8973,32.68,0.0062
-89.3149,-98.9726,18.85,0.0062
-89.3149,-81.0274,8.53,0.0062
-89.3149,-62.1027,16.11,0.0031
-89.3149,-27.8973,6.47,0.0185
-89.3149,-8.9726,1.06,0.3519
-89.3149,8.9726,12.76,0.0525
-89.3149,27.8973,23.21,0.0062
-89.3149,62.1027,19.73,0.0216
-89.3149,81.0274,29.41,0.0154
-89.3149,98.9726,34.75,0.0216
-89.3149,117.8973,31.99,0.0123
-89.3149,152.1027,33.54,0.0247
-89.3149,171.0274,26.74,0.0062
-89.3121,-158.7495,36.96,0.0123
-89.3121,-111.2505,39.73,0.0062
-89.3121,-68.7495,13.12,0.0278
-89.3121,-21.2505,7.4,0.0154
-89.3121,21.2505,0.01,0.9846
-89.3121,68.7495,21.9,0.0123
-89.3121,111.2505,31.69,0.0
-89.3121,158.7495,34.16,0.0185
-89.3085,-168.1113,26.99,0.0154
-89.3085,-145.4915,41.18,0.0123
-89.3085,-124.5085,24.34,0.0
-89.3085,-101.8887,17.89,0.034
-89.3085,-78.1113,8.78,0.0185
-89.3085,-55.4915,5.56,0.1605
-89.3085,-34.5085,8.27,0.0093
-89.3085,-11.8887,1.99,0.321
-89.3085,11.8887,9.59,0.1605
-89.3085,34.5085,12.49,0.0093
-89.3085,55.4915,18.33,0.0309
-89.3085,78.1113,25.6,0.037
-89.3085,101.8887,34.6,0.0062
-89.3085,124.5085,26.61,0.0154
-89.3085,145.4915,31.5,0.0
-89.3085,168.1113,25.97,0.0031
-89.3003,-165.2564,30.63,0.0154
-89.3003,-104.7436,17.5,0.1512
-89.3003,-75.2564,12.65,0.0648
-89.3003,-14.7436,6.6,0.0247
-89.3003,14.7436,9.62,0.034
-89.3003,75.2564,23.75,0.0123
-89.3003,104.7436,31.4,0.0
-89.3003,165.2564,23.04,0.0278
-89.2985,-156.0375,40.32,0.0154
-89.2985,-113.9625,41.86,0.0216
-89.2985,-66.0375,18.27,0.0154
-89.2985,-23.9625,5.69,0.0278
-89.2985,23.9625,3.58,0.2963
-89.2985,66.0375,17.32,0.0154
-89.2985,113.9625,31.47,0.0
-89.2985,156.0375,30.63,0.0154
-89.2975,-149.5345,21.84,0.0216
-89.2975,-120.4655,24.64,0.0185
-89.2975,-59.5345,8.57,0.0957
-89.2975,-30.4655,7.12,0.0031
-89.2975,30.4655,19.36,0.0093
-89.2975,59.5345,18.56,0.0154
-89.2975,120.4655,33.76,0.0031
-89.2975,149.5345,29.69,0.0216
-89.2948,-135.0,40.2,0.0031
-89.2948,-45.0,9.5,0.0093
-89.2948,45.0,15.05,0.0247
-89.2948,135.0,36.06,0.0031
-89.293,-139.0856,41.32,0.0
-89.293,-130.9144,31.57,0.0062
-89.293,-49.0856,4.98,0.0185
-89.293,-40.9144,7.79,0.0
-89.293,40.9144,10.97,0.0123
-89.293,49.0856,14.76,0.0247
-89.293,130.9144,34.84,0.0062
-89.293,139.0856,34.53,0.0031
-89.2904,-162.4744,34.89,0.0031
-89.2904,-107.5256,28.31,0.0093
-89.2904,-72.4744,13.12,0.108
-89.2904,-17.5256,4.82,0.0
-89.2904,17.5256,1.18,0.5772
-89.2904,72.4744,21.83,0.0185
-89.2904,107.5256,28.01,0.0031
-89.2904,162.4744,29.37,0.0216
-89.2877,-143.1301,39.93,0.0062
-89.2877,-126.8699,24.26,0.0123
-89.2877,-90.0,17.91,0.0216
-89.2877,-53.1301,8.1,0.0062
-89.2877,-36.8699,6.8,0.0093
-89.2877,0.0,0.72,0.0926
-89.2877,36.8699,11.63,0.0309
-89.2877,53.1301,16.96,0.0432
-89.2877,90.0,33.18,0.0093
-89.2877,126.8699,35.92,0.0278
-89.2877,143.1301,30.72,0.0093
-89.2877,180.0,16.55,0.0123
-89.2868,-177.1376,16.91,0.0093
-89.2868,-92.8624,18.8,0.0154
-89.2868,-87.1376,18.04,0.0216
-89.2868,-2.8624,0.63,0.0648
-89.2868,2.8624,2.0,0.0093
-89.2868,87.1376,30.06,0.0278
-89.2868,92.8624,32.51,0.0216
-89.2868,177.1376,17.25,0.0401
-89.2841,-174.2894,20.4,0.0154
-89.2841,-95.7106,17.0,0.0679
-89.2841,-84.2894,16.99,0.0031
-89.2841,-5.7106,0.2,0.6605
-89.2841,5.7106,10.72,0.0031
-89.2841,84.2894,27.66,0.0062
-89.2841,95.7106,34.63,0.0031
-89.2841,174.2894,19.45,0.0247
-89.2832,-153.4349,40.72,0.0093
-89.2832,-116.5651,35.08,0.0
-89.2832,-63.4349,17.17,0.0031
-89.2832,-26.5651,5.12,0.0031
-89.2832,26.5651,18.84,0.0185
-89.2832,63.4349,15.41,0.0494
-89.2832,116.5651,28.93,0.0031
-89.2832,153.4349,32.67,0.0185
-89.2797,-171.4692,23.63,0.0185
-89.2797,-98.5308,19.25,0.0278
-89.2797,-81.4692,13.68,0.0957
-89.2797,-8.5308,1.01,0.3704
-89.2797,8.5308,15.44,0.0154
-89.2797,81.4692,25.55,0.0154
-89.2797,98.5308,34.6,0.0031
-89.2797,171.4692,21.62,0.0216
-89.2788,-159.7751,36.51,0.0
-89.2788,-147.0948,37.49,0.0031
-89.2788,-122.9052,8.41,0.1296
-89.2788,-110.2249,36.71,0.0093
-89.2788,-69.7751,11.73,0.0401
-89.2788,-57.0948,3.87,0.25
-89.2788,-32.9052,7.33,0.0093
-89.2788,-20.2249,4.26,0.0
-89.2788,20.2249,0.08,0.8858
-89.2788,32.9052,12.73,0.0154
-89.2788,57.0948,18.47,0.0062
-89.2788,69.7751,18.59,0.0123
-89.2788,110.2249,29.02,0.0093
-89.2788,122.9052,30.69,0.0062
-89.2788,147.0948,25.35,0.0247
-89.2788,159.7751,30.25,0.0494
-89.2736,-168.6901,26.55,0.0154
-89.2736,-101.3099,17.88,0.071
-89.2736,-78.6901,5.36,0.3241
-89.2736,-11.3099,6.24,0.0031
-89.2736,11.3099,11.47,0.0123
-89.2736,78.6901,24.23,0.0093
-89.2736,101.3099,30.05,0.0093
-89.2736,168.6901,24.21,0.0093
-89.2692,-136.9749,40.15,0.0
-89.2692,-133.0251,38.29,0.0031
-89.2692,-46.9749,5.25,0.0123
-89.2692,-43.0251,7.51,0.0062
-89.2692,43.0251,9.64,0.0802
-89.2692,46.9749,12.99,0.037
-89.2692,133.0251,34.19,0.0185
-89.2692,136.9749,33.14,0.0154
-89.2666,-150.9454,38.85,0.0062
-89.2666,-119.0546,24.88,0.0463
-89.2666,-60.9454,14.2,0.0
-89.2666,-29.0546,4.5,0.0
-89.2666,29.0546,19.16,0.0062
-89.2666,60.9454,17.41,0.0123
-89.2666,119.0546,23.73,0.0216
-89.2666,150.9454,28.95,0.0031
-89.2658,-165.9638,29.76,0.0031
-89.2658,-157.1663,39.07,0.0154
-89.2658,-140.9061,39.45,0.0
-89.2658,-129.0939,27.15,0.0062
-89.2658,-112.8337,41.03,0.0093
-89.2658,-104.0362,20.92,0.0247
-89.2658,-75.9638,9.86,0.2191
-89.2658,-67.1663,18.15,0.0123
-89.2658,-50.9061,6.16,0.0062
-89.2658,-39.0939,5.65,0.0031
-89.2658,-22.8337,5.17,0.0062
-89.2658,-14.0362,4.28,0.0
-89.2658,14.0362,7.98,0.0833
-89.2658,22.8337,1.43,0.3765
-89.2658,39.0939,10.25,0.0463
-89.2658,50.9061,14.35,0.0185
-89.2658,67.1663,19.91,0.0123
-89.2658,75.9638,19.93,0.0062
-89.2658,104.0362,28.69,0.0062
-89.2658,112.8337,27.62,0.0062
-89.2658,129.0939,34.32,0.0123
-89.2658,140.9061,32.6,0.0123
-89.2658,157.1663,33.42,0.0093
-89.2658,165.9638,23.42,0.0062
-89.2589,-144.7824,37.28,0.0031
-89.2589,-125.2176,33.03,0.0031
-89.2589,-54.7824,9.5,0.0062
-89.2589,-35.2176,5.54,0.0
-89.2589,35.2176,10.18,0.0741
-89.2589,54.7824,16.79,0.0123
-89.2589,125.2176,28.96,0.0093
-89.2589,144.7824,30.25,0.0031
-89.2563,-163.3008,31.27,0.0062
-89.2563,-106.6992,26.97,0.0031
-89.2563,-73.3008,13.73,0.0062
-89.2563,-16.6992,0.79,0.2901
-89.2563,16.6992,12.02,0.0185
-89.2563,73.3008,6.66,0.3951
-89.2563,106.6992,27.44,0.0031
-89.2563,163.3008,13.43,0.179
-89.2521,-90.0,18.43,0.0123
-89.2521,0.0,1.41,0.216
-89.2521,90.0,32.47,0.0062
-89.2521,180.0,6.62,0.0093
-89.2512,-177.2737,7.79,0.037
-89.2512,-154.6538,41.89,0.0
-89.2512,-115.3462,37.14,0.0031
-89.2512,-92.7263,16.89,0.0247
-89.2512,-87.2737,17.78,0.0123
-89.2512,-64.6538,17.64,0.0093
-89.2512,-25.3462,3.63,0.0031
-89.2512,-2.7263,2.23,0.2531
-89.2512,2.7263,3.02,0.0185
-89.2512,25.3462,19.02,0.0
-89.2512,64.6538,16.62,0.0062
-89.2512,87.2737,25.21,0.0093
-89.2512,92.7263,35.65,0.0031
-89.2512,115.3462,24.74,0.0093
-89.2512,154.6538,29.4,0.0
-89.2512,177.2737,15.3,0.0154
-89.2487,-174.5597,17.89,0.0494
-89.2487,-148.5704,41.73,0.0
-89.2487,-121.4296,20.73,0.1574
-89.2487,-95.4403,17.07,0.0463
-89.2487,-84.5597,13.96,0.0247
-89.2487,-58.5704,11.97,0.0093
-89.2487,-31.4296,4.77,0.0031
-89.2487,-5.4403,3.2,0.0463
-89.2487,5.4403,8.07,0.0
-89.2487,31.4296,16.78,0.0031
-89.2487,58.5704,15.6,0.0123
