crater_id,lat,lon,diam_km,diam_major_km,diam_minor_km,eccentricity,ellipticity,rim_arc_fraction
02-1-115431,32.6043,-165.205,10.3929,10.6108,10.1319,0.297032,1.04727,0.868929
02-1-115451,32.2996,-165.437,11.5729,14.5886,11.1702,0.643222,1.30603,0.340942
02-1-115462,32.751,-165.453,16.5611,18.6464,16.2912,0.48648,1.14457,0.693854
02-1-115556,32.3007,-167.876,10.487,11.3059,10.1681,0.437206,1.1119,0.672367
02-1-115576,32.3623,-168.863,15.7643,16.0698,15.5476,0.252864,1.03359,0.814177
02-1-115644,32.3023,-170.065,9.67506,11.5899,9.76999,0.537958,1.18628,0.470061
02-1-115689,31.9806,-170.514,16.5559,17.0363,15.6816,0.390782,1.08639,0.502017
02-1-115690,32.1087,-170.613,8.217,8.25431,7.61032,0.387233,1.08462,0.630456
02-1-115800,32.6357,-173.674,9.52799,10.0478,8.57782,0.520761,1.17137,0.541144
02-1-115803,32.5115,-173.897,9.00171,9.70037,8.74297,0.43319,1.10951,0.700112
02-1-115808,33.1761,-173.642,8.96105,10.0582,8.11135,0.591309,1.24001,0.793808
02-1-115856,33.1291,-175.371,9.75551,9.94756,8.8264,0.461208,1.12702,0.410824
02-1-115938,32.4474,-177.237,9.17095,11.5437,9.14882,0.609825,1.26177,0.501856
02-1-116062,33.697,-177.171,12.7145,12.8433,12.4605,0.242326,1.03072,0.559011
02-1-116072,33.7928,-178.164,9.06605,9.90139,7.98499,0.5913,1.24,0.876244
02-1-116078,33.9695,-177.774,12.7134,12.9831,10.7699,0.558458,1.2055,0.292608
02-1-116111,34.066,-176.651,9.51279,9.55934,8.45697,0.466196,1.13035,0.671676
02-1-116207,33.892,-174.197,8.60258,9.27781,7.8698,0.529613,1.17891,1
02-1-116218,34.1164,-174.84,11.2442,12.981,10.5888,0.578458,1.22592,0.417772
02-1-116290,33.1487,-172.651,8.23105,8.80349,7.12274,0.587696,1.23597,0.779009
02-1-116294,33.569,-172.643,8.30494,9.42905,8.05841,0.519227,1.17009,0.74716
02-1-116362,34.0059,-170.58,8.13455,9.21556,7.25421,0.616737,1.27037,0.488924
02-1-116364,34.2296,-171.103,10.8541,11.3112,10.4753,0.377262,1.07979,0.834272
02-1-116472,33.892,-167.199,9.77207,10.2969,9.16071,0.456631,1.12403,0.869836
02-1-116477,33.5157,-167.154,8.7578,9.17341,8.36408,0.410692,1.09676,0.836381
02-1-116478,33.618,-167.492,11.587,12.8392,10.971,0.519471,1.17029,0.200083
02-1-116496,33.7015,-166.13,11.7618,13.3454,11.1302,0.551744,1.19902,0.579884
02-1-116534,33.8826,-165.24,10.7158,11.6228,10.438,0.439874,1.11351,0.326623
02-1-116552,33.5707,-165.141,11.0108,11.632,9.78998,0.540039,1.18816,0.788621
02-1-116592,33.8017,-164.62,9.20383,9.95816,8.67761,0.490561,1.14757,0.500196
02-1-116610,33.7654,-163.168,9.80246,10.2165,8.94633,0.482896,1.14197,0.778241
02-1-116695,33.7622,-162.212,11.69,12.0988,10.3502,0.51785,1.16895,0.711846
02-1-116744,34.3174,-160.642,8.19195,8.88759,7.748,0.489903,1.14708,0.677163
02-1-116796,34.1888,-160.077,8.02359,8.51282,7.92987,0.363686,1.07351,0.571618
02-1-116826,33.5223,-158.805,12.7213,13.2365,10.3783,0.620677,1.2754,0.472098
02-1-116854,33.7221,-158.024,10.2615,10.5981,10.0856,0.307205,1.05081,0.349119
02-1-116981,33.9762,-155.042,9.51339,11.8837,8.74522,0.677093,1.35889,0.743027
02-1-117037,32.9614,-152.015,8.93322,9.1026,8.64321,0.31367,1.05315,0.80069
02-1-117069,33.8143,-152.373,8.45799,9.04872,7.60598,0.54172,1.18968,0.733452
02-1-117075,33.6608,-150.754,10.0288,10.2793,9.79311,0.303907,1.04965,1
02-1-117093,33.5805,-150.366,10.9371,12.5035,9.56935,0.643636,1.30662,0.928643
02-1-117122,33.6383,-149.461,9.409,10.4001,7.10498,0.730265,1.46378,0.488123
02-1-117160,34.1134,-148.046,14.1002,16.916,12.5007,0.673725,1.35321,0.6068
02-1-117242,34.8678,-147.649,22.2128,22.552,20.6828,0.398618,1.09037,0.189756
02-1-117244,34.6006,-146.316,8.92368,9.22645,7.83484,0.528117,1.17762,0.6424
02-1-117245,34.7311,-145.957,10.3244,12.4501,8.7552,0.710971,1.42203,0.866054
02-1-117247,34.9322,-146.617,29.7261,32.5993,28.0143,0.511383,1.16367,0.42053
02-1-117248,35.2569,-146.121,11.5832,11.5597,10.4507,0.427387,1.10611,0.663148
02-1-117275,33.4908,-146.106,9.60755,11.6902,8.20776,0.712072,1.42429,0.857576
02-1-117288,33.6999,-145.226,11.4691,13.6941,10.2002,0.667217,1.34253,0.827188
02-1-117315,34.1573,-144.805,8.02903,9.90593,7.77572,0.619552,1.27396,0.690786
02-1-117346,34.2797,-143.655,10.7448,10.3364,7.16486,0.720778,1.44266,0.651128
02-1-117349,34.3998,-144.134,10.2009,11.9985,9.77339,0.580091,1.22767,0.764934
02-1-117357,33.6394,-142.294,8.39572,12.3096,9.09342,0.674007,1.35368,0.644577
02-1-117358,33.5982,-142.458,11.5709,12.2065,10.9238,0.446231,1.11742,0.686448
02-1-117373,34.4381,-142.041,8.08908,8.17772,8.01065,0.201102,1.02086,0.847346
02-1-117459,34.1817,-139.336,11.0989,11.5929,10.8056,0.36224,1.07286,0.799277
02-1-117472,33.9675,-137.928,9.85285,10.0264,9.60406,0.287184,1.04398,0.78351
02-1-117495,33.1544,-137.827,11.9266,12.6427,10.259,0.584409,1.23235,0.249658
02-1-117550,33.5853,-135.885,9.60392,9.87675,8.8566,0.442614,1.11519,0.69688
02-1-117551,33.4817,-136.258,10.9733,11.5448,10.307,0.450493,1.1201,0.641203
02-1-117600,33.9393,-134.689,8.58008,10.2129,8.00785,0.620642,1.27536,0.796953
02-1-117710,34.3843,-131.225,11.3814,12.4608,9.80762,0.61685,1.27052,0.670474
02-1-117718,33.6765,-130.307,8.45459,9.91257,6.39367,0.764177,1.55037,0.798624
02-1-117732,34.1344,-130.651,10.2295,10.5873,9.81807,0.37421,1.07835,0.963729
02-1-117739,34.1249,-131.051,8.18392,10.212,7.24395,0.704853,1.40973,0.637807
02-1-117804,33.8676,-127.124,8.9821,10.7972,6.73121,0.781888,1.60406,0.795973
02-1-117838,33.5846,-126.89,8.42417,9.03418,7.12529,0.614773,1.2679,0.427783
02-1-117839,33.623,-127.072,9.77374,10.1739,7.32367,0.694131,1.38918,0.41332
02-1-117843,34.2464,-126.378,8.391,8.63422,8.15262,0.329308,1.05907,0.854224
02-1-117845,34.1031,-126.168,9.26371,9.92099,8.07499,0.580963,1.22861,0.775676
02-1-117889,33.5179,-124.607,10.521,10.7169,10.23,0.298019,1.0476,0.842796
02-1-117963,33.617,-122.533,12.1621,12.6845,11.8503,0.356662,1.0704,0.793245
02-1-117997,34.0252,-121.59,12.6155,12.8863,12.2049,0.320862,1.05583,0.593135
02-1-118146,33.4683,-116.364,8.42196,8.61855,7.32626,0.526692,1.17639,0.506598
02-1-118186,33.4551,-114.244,11.2379,11.5055,10.9481,0.307492,1.05092,0.749798
02-1-118191,33.9776,-114.257,8.88149,10.8179,8.61764,0.604499,1.25533,0.733119
02-1-118203,33.4183,-114.003,8.60404,8.82112,7.82279,0.462105,1.12762,0.493006
02-1-118264,34.4287,-111.562,8.07876,8.53832,7.68336,0.436162,1.11127,0.723672
02-1-118273,34.2287,-110.249,11.164,12.8172,10.3743,0.587249,1.23547,0.582665
02-1-118275,34.3379,-109.563,11.2914,12.1663,10.7821,0.463253,1.12838,0.718381
02-1-118319,33.5011,-109.7,12.2219,13.6262,11.0668,0.583422,1.23127,0.492872
02-1-118349,34.1023,-108.455,9.17668,10.6616,7.87769,0.673834,1.3534,0.695247
02-1-118584,33.9891,-100.142,10.5648,10.8082,9.47875,0.480499,1.14026,0.739571
02-1-118616,33.686,-99.081,8.61193,8.7758,8.432,0.277159,1.04077,0.739135
02-1-118705,33.8832,-96.516,9.29387,9.07917,7.64852,0.538814,1.18705,0.618994
02-1-118753,33.8072,-95.6,8.88389,9.0976,7.47904,0.569359,1.21641,0.439518
02-1-118896,34.5687,-92.07,8.17542,8.41861,7.95436,0.32749,1.05836,0.917931
02-1-118903,34.5632,-92.815,8.88388,10.5596,8.32391,0.61532,1.26859,0.756899
02-1-118910,34.9497,-91.506,9.75851,10.7792,8.42151,0.62419,1.27996,0.476348
02-1-119059,35.3022,-97.329,8.56041,9.5828,7.5721,0.61288,1.26554,0.904051
02-1-119400,34.6717,-107.876,19.1189,19.4873,18.3409,0.33792,1.0625,0.363133
02-1-119407,35.1293,-108.624,8.05238,8.43289,7.86447,0.360926,1.07228,0.72737
02-1-119411,35.3898,-108.441,11.493,11.614,11.1833,0.269781,1.03851,0.507084
02-1-119418,35.4477,-109.193,12.3692,14.4078,11.856,0.568204,1.21523,0.669076
02-1-119423,35.6712,-108.641,8.28591,9.34149,6.75375,0.690865,1.38316,0.645718
02-1-119466,34.9504,-111.33,9.4109,9.58216,9.21104,0.27561,1.04029,0.643433
02-1-119469,34.5907,-110.387,8.73893,9.44406,7.54607,0.601294,1.25152,0.703191
02-1-119481,34.3988,-112.041,8.15922,9.5056,8.05409,0.531116,1.18022,0.703455
02-1-119513,35.4949,-112.076,9.68822,10.2019,9.4793,0.369657,1.07623,0.420938
02-1-119514,35.5286,-112.265,8.78293,9.03589,8.67372,0.280279,1.04176,0.517086
02-1-119561,34.8891,-114.15,8.52023,8.74137,8.34617,0.297281,1.04735,0.750866
02-1-119640,34.7729,-116.944,8.85139,11.0683,8.42126,0.648936,1.31433,0.704988
02-1-119644,35.0753,-117.275,11.1451,12.6563,9.68625,0.643636,1.30662,0.785561
02-1-119664,34.3342,-117.528,8.06117,8.10041,8.02094,0.139735,1.00991,0.87748
02-1-119702,34.2901,-120.029,8.77141,8.86062,8.63282,0.225293,1.02639,0.9075
02-1-119709,35.1476,-119.456,12.031,12.5087,11.8163,0.328078,1.05859,0.758779
02-1-119783,35.0607,-120.359,28.6028,29.3619,27.1912,0.377353,1.07983,0.627121
02-1-119784,35.0933,-120.548,13.6426,15.199,12.8748,0.53147,1.18053,0.657888
02-1-119835,34.7813,-122.907,8.43743,8.70397,8.23172,0.324917,1.05737,0.736627
02-1-119852,34.9309,-122.819,9.22597,10.0521,9.07328,0.430419,1.10787,0.232972
02-1-119866,34.6968,-123.658,12.551,12.6389,11.7474,0.368907,1.07589,0.722908
02-1-119867,34.7901,-123.577,8.72353,8.77215,7.28284,0.557432,1.2045,0.300211
02-1-119879,34.6179,-124.432,8.13914,8.94902,7.46926,0.550787,1.19811,0.586208
02-1-119903,34.5873,-125.157,9.75277,10.137,9.3332,0.390252,1.08612,0.661126
02-1-119919,35.2993,-124.413,16.4733,20.0708,16.2952,0.583813,1.2317,0.701845
02-1-119945,34.2708,-125.588,8.23995,9.17095,7.73678,0.536943,1.18537,0.511238
02-1-119952,34.6292,-125.699,8.26496,9.1988,8.00283,0.493077,1.14944,0.573149
02-1-119958,34.8485,-125.603,9.84663,10.2489,9.68126,0.328172,1.05863,0.365086
02-1-119982,34.6262,-126.949,8.59307,8.61943,8.46265,0.189857,1.01853,0.439358
02-1-119994,35.361,-126.676,11.8956,12.3951,10.7395,0.499302,1.15416,0.742739
02-1-120016,34.5276,-128.277,9.043,10.7993,7.82659,0.689034,1.37983,0.889277
02-1-120039,35.2029,-128.942,8.82947,9.19153,8.21938,0.447599,1.11828,0.625433
02-1-120129,34.8484,-131.5,9.3154,9.86771,8.85581,0.44111,1.11426,0.838346
02-1-120151,34.6746,-132.185,12.2189,13.0552,11.6628,0.44937,1.11939,0.686162
02-1-120160,34.97,-132.324,8.63614,10.0274,7.68357,0.642537,1.30505,0.425705
02-1-120167,35.2595,-132.221,13.9737,15.1478,12.7328,0.541704,1.18967,0.935348
02-1-120292,35.0067,-136.028,8.10696,8.41491,7.57042,0.436624,1.11155,0.79478
02-1-120336,34.3243,-137.78,8.04353,8.64695,7.32246,0.531871,1.18088,0.658203
02-1-120347,35.1776,-136.774,10.6919,11.088,10.2964,0.371047,1.07687,0.520004
02-1-120372,34.4332,-138.57,10.3243,10.524,9.82025,0.359539,1.07166,0.429999
02-1-120395,35.3541,-138.573,12.3217,12.8658,11.7253,0.411622,1.09727,0.956472
02-1-120424,35.1038,-139.501,11.6894,11.9431,11.4288,0.290273,1.04499,0.897936
02-1-120457,34.6107,-140.94,14.2962,14.3601,13.4016,0.359205,1.07151,0.466768
02-1-120484,34.7964,-141.461,10.7105,11.5151,10.1987,0.464297,1.12908,0.686655
02-1-120510,34.496,-142.453,8.89163,9.08271,8.66933,0.298252,1.04768,0.965837
02-1-120532,34.9883,-143.52,9.98528,10.7464,9.47445,0.471924,1.13425,0.715332
02-1-120541,34.7865,-143.672,11.7628,13.3915,10.9781,0.572677,1.21984,0.489101
02-1-120604,34.5599,-145.325,10.079,10.2775,9.61168,0.354081,1.06927,0.670432
02-1-120605,34.5421,-145.644,15.3437,15.0718,10.0983,0.742349,1.49251,0.273025
02-1-120629,35.284,-147.681,8.37169,8.87455,7.91045,0.453289,1.12188,0.733913
02-1-120643,35.1804,-148.96,9.80519,10.3912,9.4734,0.410918,1.09689,0.822187
02-1-120648,35.2503,-149.228,15.674,16.2442,12.9507,0.603648,1.25431,0.253839
02-1-120693,34.9447,-150.871,11.1572,11.4332,10.9781,0.279315,1.04145,0.351294
02-1-120844,34.6848,-154.767,9.57427,9.98112,9.06633,0.418215,1.1009,0.601226
02-1-120866,34.5177,-155.926,8.72256,9.09876,8.4504,0.370726,1.07673,0.824715
02-1-120879,34.4737,-155.536,10.4125,10.9897,8.73499,0.606828,1.25813,0.61482
02-1-120884,35.0224,-155.964,11,11.333,10.7781,0.309077,1.05148,0.716788
02-1-120886,34.9188,-155.591,11.1745,11.7849,9.96531,0.533814,1.18259,0.63979
02-1-120887,35.1511,-155.587,10.5932,11.2523,8.96968,0.60379,1.25448,0.179145
02-1-120925,34.9346,-156.76,9.23378,9.3808,8.74298,0.362437,1.07295,0.223396
02-1-120956,34.649,-157.697,9.53383,9.68818,9.37995,0.250235,1.03286,1
02-1-121097,34.5971,-164.123,8.06592,9.95895,6.10875,0.789778,1.63028,1
02-1-121103,35.1653,-164.233,14.1339,14.3786,13.8392,0.271322,1.03897,0.652673
02-1-121116,35.0392,-165.092,10.7601,10.8837,10.6015,0.226236,1.02662,1
02-1-121122,34.6152,-165.153,13.0255,13.3408,12.6586,0.315686,1.05389,0.762683
02-1-121210,34.5979,-167.19,14.514,15.2162,13.6446,0.442606,1.11518,0.757074
02-1-121372,34.4023,-171.341,12.1849,13.0538,11.2221,0.510836,1.16323,0.678025
02-1-121373,34.6822,-171.615,12.7538,13.3747,12.3618,0.381746,1.08194,0.514858
02-1-121379,34.6425,-172.016,9.29343,10.3753,8.10798,0.623942,1.27964,0.36354
02-1-121380,35.0298,-171.842,8.74991,9.05396,8.44401,0.360831,1.07224,1
02-1-121392,34.9899,-172.422,8.26023,8.46378,8.00219,0.32573,1.05768,0.740405
02-1-121496,34.3734,-175.324,14.0442,14.9122,11.3554,0.648185,1.31323,0.360254
02-1-121497,34.4489,-175.534,11.381,11.4563,10.6868,0.360312,1.072,0.266481
02-1-121583,34.7688,-176.887,10.2193,10.2054,8.81444,0.503997,1.1578,0.650131
02-1-121725,35.6999,-179.97,13.5332,14.0057,13.2568,0.322609,1.05649,0.826435
02-1-121730,35.3978,-179.701,13.2608,15.9206,12.4852,0.620489,1.27516,0.717729
02-1-121731,35.2547,-179.746,25.8527,33.0891,23.6917,0.698102,1.39665,0.676949
02-1-121805,35.8913,-178.13,10.4375,10.9896,9.74902,0.461551,1.12725,0.886977
02-1-121915,35.8345,-176.173,9.6897,10.4586,9.24964,0.466722,1.13071,0.412497
02-1-121916,35.4764,-175.811,8.84153,8.96014,7.38016,0.567076,1.21409,0.667914
02-1-121944,36.1184,-175.006,11.8625,12.8911,10.7954,0.546547,1.19413,0.556535
02-1-121965,35.8061,-174.959,9.984,11.0421,8.92908,0.588307,1.23665,1
02-1-121979,36.0479,-173.934,14.3189,15.3694,13.7087,0.452133,1.12114,0.648382
02-1-121989,35.4867,-173.325,10.135,10.7648,8.94359,0.556549,1.20364,0.197772
02-1-121998,35.4756,-173.795,12.0917,12.2319,11.2909,0.384629,1.08334,0.390834
02-1-122024,36.1071,-172.996,19.6294,19.9928,19.436,0.23436,1.02865,0.277198
02-1-122025,36.3941,-172.591,13.5961,14.1708,11.9021,0.542729,1.19061,0.300456
02-1-122097,35.6858,-171.294,15.4784,16.9201,13.0781,0.634489,1.29378,0.567818
02-1-122137,36.3442,-170.838,9.20971,9.32607,9.04747,0.242597,1.03079,0.88882
02-1-122140,36.387,-171.211,14.4476,15.7627,14.2596,0.426175,1.10541,0.590043
02-1-122151,35.6218,-170.427,9.34658,10.0858,8.92119,0.466476,1.13054,0.279448
02-1-122153,36.2875,-170.471,9.08229,8.79368,6.41129,0.684429,1.37159,0.329325
02-1-122176,35.7447,-169.274,8.91883,9.11985,8.31901,0.409774,1.09627,0.616615
02-1-122179,35.8257,-169.15,10.4091,11.195,9.36765,0.547558,1.19507,0.846205
02-1-122186,35.8984,-169.754,23.2432,26.742,22.0134,0.56778,1.2148,0.325632
02-1-122191,35.4721,-168.482,8.82782,9.41866,8.49355,0.432199,1.10892,0.80313
02-1-122232,36.3841,-168.486,8.48991,8.58508,8.36923,0.222829,1.02579,0.804978
02-1-122237,35.5322,-167.028,9.5692,10.1511,8.74593,0.507631,1.16067,0.804003
02-1-122252,35.4217,-166.448,14.0587,14.4289,12.6322,0.483263,1.14224,0.620247
02-1-122262,35.8286,-166.482,8.30938,9.27723,7.66394,0.563521,1.2105,0.842287
02-1-122308,35.8821,-165.33,8.58378,8.73656,8.26363,0.324555,1.05723,0.790834
02-1-122352,35.9232,-164.765,9.06129,9.12585,8.98791,0.173212,1.01535,0.877577
02-1-122382,36.1553,-164.434,15.3317,16.0499,13.9717,0.49214,1.14874,0.347135
02-1-122415,35.7352,-162.476,10.6015,11.0548,10.387,0.342294,1.06429,0.779918
02-1-122416,35.687,-162.976,18.9916,26.0281,18.6361,0.698103,1.39665,0.586193
02-1-122433,36.5201,-162.975,8.08422,8.39445,7.43867,0.463414,1.12849,0.565249
02-1-122479,36.6026,-161.879,13.5627,14.4897,11.2224,0.632567,1.29115,0.534285
02-1-122619,35.8145,-156.913,10.6864,14.5638,10.8217,0.669232,1.3458,0.651222
02-1-122715,35.5394,-153.008,8.21112,8.46433,7.87143,0.367679,1.07532,0.856461
02-1-122740,35.5574,-154.158,28.531,33.0282,26.7035,0.588486,1.23685,0.266737
02-1-122752,35.7501,-153.501,12.7786,12.9797,12.0352,0.374491,1.07848,0.402141
02-1-122773,36.3919,-152.283,11.7816,13.0259,11.286,0.499314,1.15417,0.732234
02-1-122784,35.5404,-152.147,8.81208,9.97472,8.29367,0.555571,1.20269,0.687162
02-1-122803,35.7487,-151.238,8.70393,10.9915,6.94691,0.774949,1.58222,0.868488
02-1-122805,35.7371,-151.907,13.8069,15.9646,13.2394,0.55881,1.20584,0.554126
02-1-122806,35.4482,-151.999,10.2569,11.7446,10.1773,0.499095,1.15401,0.609592
02-1-122813,36.0383,-151.463,10.7848,11.3347,7.43261,0.754986,1.52499,0.32758
02-1-122814,36.3403,-151.522,8.2631,9.33009,7.35765,0.614915,1.26808,0.933777
02-1-122824,36.6014,-152.012,9.19992,9.36385,9.01063,0.272068,1.0392,0.866325
02-1-122853,36.481,-150.894,12.9688,13.9948,11.4127,0.578765,1.22625,0.770013
02-1-122869,36.6504,-149.953,8.95707,9.61327,8.35647,0.494349,1.1504,0.913382
02-1-122895,35.531,-149.436,14.7294,15.6719,13.7337,0.481721,1.14113,0.481265
02-1-122983,36.2361,-145.221,12.261,11.7713,9.24675,0.618816,1.27302,0.298237
02-1-123036,35.7016,-142.692,9.7141,10.3164,9.33954,0.424759,1.1046,0.816379
02-1-123047,35.4469,-143.125,12.8738,13.9634,12.3719,0.463638,1.12864,0.4298
02-1-123071,35.8821,-142.517,8.3745,8.78942,8.06894,0.396514,1.08929,0.768059
02-1-123080,35.6429,-141.845,12.8757,13.5611,12.4984,0.38805,1.08502,0.831264
02-1-123085,36.0819,-142.694,10.179,10.3799,9.82302,0.323152,1.05669,0.782737
02-1-123106,35.7526,-140.871,10.231,11.101,9.51508,0.515091,1.16668,0.834632
02-1-123107,35.5141,-141.034,8.67701,9.39234,7.90922,0.539333,1.18752,0.818541
02-1-123126,35.584,-140.434,8.4325,8.95975,7.9983,0.450667,1.12021,0.869836
02-1-123132,35.606,-140.667,19.1647,19.2781,18.1609,0.335479,1.06152,0.434609
02-1-123152,36.0398,-139.541,11.7018,12.0063,11.4138,0.31027,1.05191,1
02-1-123162,35.4843,-139.54,9.83354,10.749,9.54695,0.45952,1.12591,0.504092
02-1-123164,35.7156,-139.465,9.43403,12.9215,8.83674,0.729597,1.46225,0.398589
02-1-123214,36.4204,-138.205,8.20762,16.5313,9.78716,0.805909,1.68908,0.65729
02-1-123243,35.7491,-138.024,12.5475,12.8188,12.2243,0.300998,1.04863,0.851368
02-1-123244,36.0737,-138.065,10.2493,10.7409,9.80046,0.409203,1.09596,0.873802
02-1-123305,35.7044,-136.152,9.57904,9.91649,9.02345,0.414731,1.09897,0.840587
02-1-123306,35.4565,-135.988,11.6679,11.8873,11.434,0.273532,1.03965,0.754541
02-1-123330,35.5289,-136.253,11.7808,13.9295,12.2467,0.476478,1.13742,0.550663
02-1-123334,36.3341,-135.916,9.71016,15.6734,9.43315,0.798603,1.66152,0.367034
02-1-123344,36.4536,-135.603,8.78388,9.05525,8.50384,0.343627,1.06484,0.611411
02-1-123347,36.1596,-135.662,10.0142,10.7224,9.43488,0.475125,1.13647,0.975313
02-1-123370,35.7479,-135.199,8.93015,9.29348,8.78494,0.32626,1.05789,0.590883
02-1-123399,36.1776,-134.463,14.5199,16.4342,13.06,0.607025,1.25836,0.635748
02-1-123423,36.7126,-134.39,9.9629,10.8326,9.54884,0.472208,1.13445,0.804718
02-1-123426,36.469,-133.781,10.8881,11.0344,7.63532,0.721938,1.44517,0.545253
02-1-123430,36.1871,-133.696,8.5384,8.81787,8.1227,0.389177,1.08558,0.475852
02-1-123437,36.3905,-133.19,10.6899,11.6368,9.76475,0.543936,1.19172,0.733755
02-1-123517,36.2375,-131.46,8.85233,9.1274,8.47546,0.371147,1.07692,0.842405
02-1-123526,36.4132,-130.873,8.9991,9.20534,8.61299,0.352926,1.06877,0.852184
02-1-123536,35.7893,-130.76,10.6515,11.0162,10.4782,0.308691,1.05135,0.46402
02-1-123537,35.6926,-130.607,11.7212,12.4832,11.1804,0.444784,1.11652,0.272525
02-1-123538,35.6159,-130.441,11.5112,12.3055,11.3112,0.393808,1.08791,0.682278
02-1-123559,36.4697,-130.049,8.67964,11.3,8.14016,0.693594,1.38818,0.733507
02-1-123561,36.4296,-130.394,8.15472,9.19783,7.52613,0.574861,1.22212,0.8233
02-1-123622,35.795,-127.686,10.5683,11.2056,9.91024,0.466734,1.13071,0.899912
02-1-123721,36.0916,-125.303,8.14263,8.9795,7.65646,0.522467,1.1728,0.846411
02-1-123729,35.8088,-125.38,11.9125,12.5296,10.8766,0.496448,1.15199,0.600803
02-1-123791,35.9005,-121.698,9.09218,9.90194,8.80072,0.45832,1.12513,0.753852
02-1-124022,36.2027,-117.288,11.0398,11.5008,10.6445,0.378638,1.08044,0.715611
02-1-124045,35.9151,-117.402,15.2613,15.4468,14.1217,0.405237,1.09384,0.535259
02-1-124047,35.7777,-116.928,10.5036,10.9476,10.012,0.404487,1.09344,0.869882
02-1-124212,35.3883,-113.343,9.94952,10.0886,9.79855,0.238069,1.0296,0.866952
02-1-124219,36.2999,-113.45,10.9603,11.3998,10.4244,0.404728,1.09357,0.307393
02-1-124226,36.1211,-112.842,8.36896,8.54703,8.20274,0.280961,1.04197,1
02-1-124239,35.7392,-112.313,8.20393,8.27771,7.8347,0.322757,1.05654,0.470906
02-1-124244,35.9394,-112.358,10.8415,11.1125,10.6315,0.291005,1.04524,0.661358
02-1-124253,35.7092,-112.619,8.95275,8.97586,7.54697,0.541334,1.18933,0.581899
02-1-124265,36.2522,-112.028,9.7618,10.4382,8.80376,0.537257,1.18565,0.5747
02-1-124345,35.315,-110.249,12.2647,13.3438,11.6777,0.483878,1.14268,0.466972
02-1-124363,36.2058,-109.421,10.4991,11.061,10.2096,0.384734,1.08339,0.507375
02-1-124379,35.6973,-108.291,9.44979,9.73324,9.33175,0.28425,1.04302,0.345263
02-1-124524,35.854,-104.895,8.49849,8.96329,7.79004,0.494628,1.15061,0.842137
02-1-124542,36.3538,-104.597,9.24544,9.68285,8.99956,0.368992,1.07593,0.674384
02-1-124546,36.4474,-104.416,8.53504,8.63211,7.76016,0.437976,1.11236,0.671879
02-1-124589,35.9768,-103.453,9.2789,9.42751,8.99759,0.298539,1.04778,0.572217
02-1-124620,35.5375,-102.023,8.92766,9.01084,8.82978,0.199458,1.02051,0.874992
02-1-124706,36.1524,-100.681,8.47891,8.81993,7.44916,0.535424,1.18402,0.750706
02-1-124763,35.7546,-98.787,9.25344,10.8307,9.29924,0.512643,1.16468,0.670231
02-1-124988,36.483,-91.122,14.5347,14.9009,12.1784,0.576217,1.22355,0.667581
02-1-124989,36.5143,-91.65,10.7659,10.8841,9.73049,0.448041,1.11855,0.398523
02-1-125299,36.8084,-98.933,9.15659,9.23389,9.08395,0.179477,1.01651,0.452158
02-1-125529,37.469,-104.623,10.2892,11.2277,9.99895,0.454862,1.12289,0.462956
02-1-125530,37.4173,-104.456,13.6057,14.472,12.5547,0.497407,1.15272,0.523895
02-1-125539,37.7372,-104.071,10.7537,11.2391,10.0586,0.446131,1.11736,0.382388
02-1-125540,37.6695,-104.221,12.6868,13.1582,9.54085,0.688655,1.37914,0.203249
