date,distance_km,apparent_diameter_arcsec,phase_angle,illumination_fraction
2025-10-11,364570.3,1965.9630,53.6947,0.7961
2025-10-12,368574.4,1944.6050,67.1096,0.6945
2025-10-13,373198.2,1920.5120,80.1782,0.5853
2025-10-14,378068.4,1895.7720,92.8887,0.4748
2025-10-15,382882.7,1871.9350,105.2579,0.3684
2025-10-16,387426.3,1849.9810,117.3185,0.2705
2025-10-17,391569.2,1830.4080,129.1084,0.1846
2025-10-18,395248.3,1813.3700,140.6624,0.1133
2025-10-19,398442.6,1798.8320,152.0020,0.0585
2025-10-20,401147.5,1786.7020,163.1067,0.0216
2025-10-21,403351.4,1776.9400,173.5998,0.0031
2025-10-22,405020.0,1769.6190,173.5221,0.0032
2025-10-23,406088.1,1764.9650,163.2119,0.0213
2025-10-24,406462.1,1763.3410,152.4968,0.0565
2025-10-25,406030.0,1765.2170,141.7301,0.1075
2025-10-26,404679.1,1771.1100,130.9163,0.1725
2025-10-27,402318.4,1781.5030,120.0138,0.2499
2025-10-28,398903.2,1796.7550,108.9623,0.3375
2025-10-29,394460.6,1816.9910,97.6910,0.4331
2025-10-30,389111.9,1841.9670,86.1242,0.5338
2025-10-31,383088.4,1870.9300,74.1891,0.6362
2025-11-01,376737.3,1902.4700,61.8260,0.7361
2025-11-02,370509.5,1934.4490,49.0037,0.8280
2025-11-03,364924.4,1964.0550,35.7394,0.9058
2025-11-04,360508.7,1988.1120,22.1425,0.9631
2025-11-05,357714.2,2003.6440,8.7560,0.9942
2025-11-06,356833.4,2008.5890,7.8048,0.9954
2025-11-07,357939.3,2002.3840,21.1978,0.9662
2025-11-08,360871.1,1986.1160,35.0503,0.9093
2025-11-09,365274.4,1962.1730,48.6736,0.8302
2025-11-10,370677.3,1933.5730,61.9140,0.7354
2025-11-11,376577.1,1903.2790,74.7186,0.6318
2025-11-12,382513.2,1873.7430,87.0897,0.5254
2025-11-13,388113.2,1846.7070,99.0643,0.4212
2025-11-14,393113.1,1823.2190,110.6978,0.3233
2025-11-15,397355.6,1803.7530,122.0514,0.2346
2025-11-16,400774.5,1788.3650,133.1823,0.1578
2025-11-17,403370.5,1776.8560,144.1338,0.0948
2025-11-18,405184.8,1768.8990,154.9180,0.0471
2025-11-19,406273.1,1764.1610,165.4311,0.0161
2025-11-20,406684.2,1762.3780,174.3844,0.0024
2025-11-21,406444.1,1763.4190,170.7571,0.0065
2025-11-22,405549.6,1767.3080,160.6402,0.0283
2025-11-23,403969.8,1774.2200,149.9503,0.0672
2025-11-24,401656.9,1784.4360,139.0568,0.1223
2025-11-25,398564.7,1798.2810,127.9890,0.1923
2025-11-26,394672.8,1816.0140,116.7179,0.2752
2025-11-27,390012.9,1837.7120,105.1942,0.3690
2025-11-28,384695.8,1863.1120,93.3598,0.4707
2025-11-29,378931.4,1891.4540,81.1578,0.5768
2025-11-30,373038.6,1921.3330,68.5437,0.6829
2025-12-01,367436.9,1950.6250,55.5002,0.7832
2025-12-02,362612.4,1976.5780,42.0572,0.8712
2025-12-03,359056.9,1996.1510,28.3234,0.9401
2025-12-04,357185.4,2006.6100,14.6302,0.9838
2025-12-05,357250.9,2006.2420,5.0048,0.9981
2025-12-06,359285.6,1994.8800,15.4089,0.9820
2025-12-07,363089.0,1973.9830,28.8781,0.9378
2025-12-08,368268.9,1946.2180,42.2175,0.8703
2025-12-09,374318.4,1914.7640,55.1639,0.7856
2025-12-10,380701.7,1882.6590,67.6553,0.6901
2025-12-11,386926.7,1852.3700,79.7014,0.5894
2025-12-12,392592.6,1825.6360,91.3507,0.4882
2025-12-13,397412.4,1803.4950,102.6721,0.3903
2025-12-14,401215.5,1786.4000,113.7414,0.2987
2025-12-15,403936.2,1774.3670,124.6326,0.2158
2025-12-16,405594.5,1767.1120,135.4100,0.1439
2025-12-17,406271.8,1764.1670,146.1193,0.0849
2025-12-18,406085.1,1764.9770,156.7665,0.0405
2025-12-19,405163.0,1768.9950,167.1944,0.0124
2025-12-20,403623.6,1775.7410,175.1027,0.0018
2025-12-21,401559.4,1784.8700,168.7798,0.0096
2025-12-22,399029.2,1796.1870,158.1411,0.0360
2025-12-23,396060.3,1809.6520,146.9889,0.0807
2025-12-24,392659.1,1825.3270,135.5717,0.1430
2025-12-25,388831.8,1843.2940,123.9163,0.2210
2025-12-26,384609.1,1863.5320,112.0070,0.3127
2025-12-27,380073.8,1885.7690,99.8142,0.4148
2025-12-28,375384.1,1909.3290,87.3067,0.5235
2025-12-29,370785.5,1933.0090,74.4627,0.6339
2025-12-30,366606.6,1955.0430,61.2819,0.7402
2025-12-31,363231.1,1973.2110,47.7999,0.8358
2026-01-01,361045.1,1985.1580,34.1040,0.9140
2026-01-02,360367.7,1988.8900,20.3743,0.9687
2026-01-03,361380.4,1983.3160,7.3689,0.9959
2026-01-04,364078.2,1968.6200,8.8542,0.9940
2026-01-05,368259.1,1946.2700,21.6638,0.9647
2026-01-06,373556.2,1918.6710,34.5980,0.9116
2026-01-07,379499.8,1888.6220,47.1794,0.8399
2026-01-08,385588.8,1858.7970,59.3404,0.7550
2026-01-09,391354.8,1831.4110,71.0947,0.6620
2026-01-10,396406.7,1808.0700,82.4948,0.5653
2026-01-11,400457.5,1789.7810,93.6140,0.4685
2026-01-12,403332.8,1777.0220,104.5349,0.3745
2026-01-13,404967.8,1769.8470,115.3409,0.2860
2026-01-14,405395.4,1767.9800,126.1101,0.2053
2026-01-15,404728.2,1770.8950,136.9100,0.1348
2026-01-16,403136.6,1777.8870,147.7911,0.0769
2026-01-17,400823.8,1788.1450,158.7705,0.0339
2026-01-18,398000.7,1800.8290,169.7219,0.0080
2026-01-19,394861.4,1815.1460,176.2119,0.0011
2026-01-20,391565.0,1830.4270,166.1955,0.0145
2026-01-21,388224.3,1846.1780,154.5328,0.0486
2026-01-22,384906.0,1862.0950,142.5483,0.1031
2026-01-23,381642.2,1878.0190,130.3327,0.1764
2026-01-24,378451.8,1893.8510,117.9071,0.2660
2026-01-25,375367.0,1909.4150,105.2764,0.3683
2026-01-26,372459.0,1924.3230,92.4412,0.4787
2026-01-27,369854.9,1937.8720,79.4057,0.5919
2026-01-28,367740.7,1949.0130,66.1855,0.7019
2026-01-29,366344.1,1956.4440,52.8162,0.8022
2026-01-30,365898.6,1958.8260,39.3594,0.8866
2026-01-31,366594.3,1955.1080,25.9075,0.9497
2026-02-01,368528.3,1944.8480,12.6142,0.9879
2026-02-02,371667.5,1928.4210,2.4185,0.9996
2026-02-03,375838.0,1907.0220,13.9269,0.9853
2026-02-04,380741.9,1882.4600,26.4254,0.9478
2026-02-05,385996.9,1856.8320,38.6039,0.8908
2026-02-06,391186.0,1832.2010,50.4211,0.8186
2026-02-07,395906.9,1810.3530,61.9006,0.7355
2026-02-08,399812.0,1792.6700,73.0962,0.6454
2026-02-09,402636.1,1780.0970,84.0802,0.5516
2026-02-10,404212.7,1773.1540,94.9354,0.4570
2026-02-11,404480.4,1771.9800,105.7484,0.3643
2026-02-12,403480.8,1776.3700,116.6038,0.2761
2026-02-13,401349.4,1785.8040,127.5799,0.1950
2026-02-14,398300.2,1799.4750,138.7437,0.1241
2026-02-15,394604.4,1816.3290,150.1464,0.0663
2026-02-16,390562.4,1835.1260,161.8180,0.0249
2026-02-17,386473.0,1854.5450,173.7405,0.0030
2026-02-18,382601.1,1873.3120,173.8741,0.0029
2026-02-19,379151.4,1890.3570,161.4241,0.0261
2026-02-20,376251.9,1904.9250,148.7249,0.0727
2026-02-21,373952.7,1916.6370,135.8557,0.1412
2026-02-22,372241.7,1925.4470,122.8657,0.2287
2026-02-23,371071.2,1931.5200,109.7955,0.3307
2026-02-24,370390.2,1935.0720,96.6774,0.4419
2026-02-25,370172.0,1936.2120,83.5375,0.5563
2026-02-26,370429.7,1934.8660,70.3998,0.6677
2026-02-27,371215.1,1930.7720,57.2918,0.7702
2026-02-28,372601.3,1923.5890,44.2483,0.8581
2026-03-01,374653.1,1913.0540,31.3132,0.9271
2026-03-02,377393.8,1899.1610,18.5372,0.9740
2026-03-03,380776.9,1882.2870,5.9767,0.9973
2026-03-04,384672.0,1863.2280,6.3581,0.9969
2026-03-05,388866.6,1843.1290,18.3815,0.9745
2026-03-06,393084.6,1823.3510,30.1158,0.9325
2026-03-07,397015.1,1805.3000,41.5684,0.8741
2026-03-08,400345.4,1790.2820,52.7723,0.8025
2026-03-09,402793.2,1779.4020,63.7799,0.7209
2026-03-10,404134.5,1773.4970,74.6592,0.6323
2026-03-11,404224.3,1773.1030,85.4887,0.5393
2026-03-12,403011.3,1778.4400,96.3530,0.4447
2026-03-13,400546.0,1789.3860,107.3380,0.3510
2026-03-14,396981.5,1805.4520,118.5260,0.2612
2026-03-15,392566.9,1825.7560,129.9886,0.1787
2026-03-16,387630.9,1849.0050,141.7806,0.1072
2026-03-17,382554.9,1873.5390,153.9297,0.0509
2026-03-18,377735.3,1897.4440,166.4134,0.0140
2026-03-19,373538.2,1918.7640,178.1510,0.0003
2026-03-20,370253.6,1935.7860,167.3089,0.0122
2026-03-21,368058.7,1947.3300,154.0093,0.0506
2026-03-22,367002.7,1952.9330,140.5633,0.1139
2026-03-23,367015.8,1952.8630,127.0961,0.1984
2026-03-24,367942.2,1947.9460,113.6931,0.2991
2026-03-25,369584.5,1939.2900,100.4152,0.4096
2026-03-26,371749.0,1927.9990,87.3006,0.5235
2026-03-27,374277.5,1914.9740,74.3697,0.6347
2026-03-28,377062.6,1900.8290,61.6324,0.7375
2026-03-29,380044.3,1885.9160,49.0946,0.8274
2026-03-30,383192.8,1870.4200,36.7656,0.9005
2026-03-31,386484.1,1854.4910,24.6668,0.9544
2026-04-01,389875.3,1838.3600,12.8788,0.9874
2026-04-02,393285.2,1822.4210,2.9795,0.9993
2026-04-03,396585.6,1807.2550,11.0587,0.9907
2026-04-04,399603.4,1793.6070,22.1712,0.9630
2026-04-05,402133.0,1782.3240,33.2264,0.9183
2026-04-06,403956.3,1774.2790,44.1609,0.8587
2026-04-07,404866.1,1770.2920,55.0043,0.7868
2026-04-08,404691.1,1771.0570,65.8120,0.7049
2026-04-09,403319.1,1777.0820,76.6535,0.6154
2026-04-10,400717.4,1788.6200,87.6074,0.5209
2026-04-11,396948.9,1805.6010,98.7566,0.4239
2026-04-12,392181.9,1827.5480,110.1820,0.3275
2026-04-13,386692.1,1853.4940,121.9549,0.2354
2026-04-14,380852.3,1881.9140,134.1262,0.1519
2026-04-15,375107.0,1910.7390,146.7096,0.0820
2026-04-16,369929.5,1937.4810,159.6407,0.0312
2026-04-17,365763.3,1959.5500,172.4012,0.0044
2026-04-18,362957.1,1974.7010,171.7954,0.0051
2026-04-19,361708.9,1981.5150,158.5195,0.0347
2026-04-20,362037.6,1979.7160,144.7382,0.0918
2026-04-21,363791.8,1970.1700,130.9918,0.1720
2026-04-22,366693.3,1954.5800,117.4385,0.2696
2026-04-23,370400.5,1935.0180,104.1629,0.3777
2026-04-24,374570.6,1913.4750,91.2039,0.4895
2026-04-25,378907.7,1891.5730,78.5681,0.5991
2026-04-26,383187.7,1870.4450,66.2412,0.7014
2026-04-27,387262.4,1850.7640,54.1997,0.7925
2026-04-28,391047.5,1832.8500,42.4210,0.8691
2026-04-29,394500.6,1816.8060,30.8961,0.9290
2026-04-30,397597.0,1802.6580,19.6649,0.9708
2026-05-01,400306.6,1790.4560,9.0876,0.9937
2026-05-02,402577.7,1780.3550,5.5694,0.9976
2026-05-03,404329.1,1772.6430,14.9293,0.9831
2026-05-04,405450.7,1767.7390,25.5225,0.9512
2026-05-05,405813.4,1766.1590,36.2325,0.9033
2026-05-06,405285.2,1768.4610,46.9817,0.8411
2026-05-07,403752.2,1775.1760,57.7938,0.7665
2026-05-08,401141.5,1786.7290,68.7220,0.6815
2026-05-09,397445.0,1803.3470,79.8343,0.5883
2026-05-10,392740.9,1824.9470,91.2055,0.4895
2026-05-11,387210.0,1851.0150,102.9104,0.3883
2026-05-12,381143.9,1880.4740,115.0148,0.2886
2026-05-13,374940.1,1911.5890,127.5620,0.1952
2026-05-14,369076.9,1941.9580,140.5541,0.1139
2026-05-15,364065.7,1968.6880,153.9140,0.0509
2026-05-16,360382.2,1988.8100,167.2823,0.0123
2026-05-17,358387.0,1999.8820,174.4823,0.0023
2026-05-18,358257.2,2000.6070,162.6108,0.0229
2026-05-19,359953.7,1991.1780,148.7819,0.0724
2026-05-20,363235.2,1973.1890,134.9843,0.1466
2026-05-21,367715.9,1949.1450,121.4743,0.2390
2026-05-22,372943.4,1921.8240,108.3494,0.3426
2026-05-23,378473.4,1893.7430,95.6390,0.4509
2026-05-24,383924.5,1866.8550,83.3304,0.5581
2026-05-25,389007.0,1842.4640,71.3855,0.6596
2026-05-26,393529.3,1821.2910,59.7550,0.7518
2026-05-27,397386.7,1803.6110,48.3892,0.8320
2026-05-28,400541.1,1789.4070,37.2482,0.8980
2026-05-29,402996.2,1778.5060,26.3196,0.9481
2026-05-30,404773.4,1770.6970,15.6924,0.9814
2026-05-31,405890.7,1765.8230,6.3681,0.9969
2026-06-01,406348.6,1763.8330,8.4371,0.9946
2026-06-02,406123.1,1764.8130,18.3423,0.9746
2026-06-03,405167.5,1768.9750,28.9391,0.9376
2026-06-04,403421.9,1776.6290,39.7341,0.8845
2026-06-05,400830.0,1788.1170,50.6868,0.8168
2026-06-06,397360.2,1803.7320,61.8260,0.7361
2026-06-07,393030.3,1823.6030,73.2035,0.6445
2026-06-08,387931.4,1847.5720,84.8809,0.5446
2026-06-09,382248.6,1875.0400,96.9208,0.4397
2026-06-10,376272.3,1904.8210,109.3764,0.3341
2026-06-11,370394.9,1935.0470,122.2782,0.2330
2026-06-12,365085.6,1963.1880,135.6168,0.1426
2026-06-13,360839.7,1986.2890,149.3156,0.0700
2026-06-14,358104.4,2001.4600,163.1389,0.0215
2026-06-15,357196.4,2006.5480,174.9427,0.0019
2026-06-16,358233.5,2000.7390,166.7423,0.0133
2026-06-17,361107.2,1984.8170,153.0670,0.0543
2026-06-18,365505.7,1960.9310,139.4095,0.1203
2026-06-19,370978.7,1932.0020,126.1027,0.2054
2026-06-20,377020.0,1901.0440,113.2365,0.3028
2026-06-21,383143.2,1870.6620,100.8232,0.4061
2026-06-22,388935.7,1842.8020,88.8314,0.5102
2026-06-23,394086.9,1818.7140,77.2044,0.6107
2026-06-24,398395.2,1799.0460,65.8745,0.7044
2026-06-25,401758.6,1783.9850,54.7728,0.7884
2026-06-26,404156.9,1773.3980,43.8366,0.8606
2026-06-27,405628.5,1766.9650,33.0175,0.9192
2026-06-28,406246.2,1764.2780,22.2992,0.9626
2026-06-29,406094.7,1764.9360,11.8021,0.9894
2026-06-30,405251.6,1768.6080,4.0443,0.9988
2026-07-01,403774.9,1775.0760,11.4707,0.9900
2026-07-02,401697.6,1784.2560,22.1527,0.9631
2026-07-03,399030.3,1796.1830,33.2019,0.9184
2026-07-04,395772.8,1810.9660,44.4763,0.8568
2026-07-05,391932.7,1828.7100,55.9786,0.7798
2026-07-06,387547.8,1849.4010,67.7418,0.6894
2026-07-07,382711.6,1872.7710,79.8085,0.5885
2026-07-08,377594.4,1898.1520,92.2218,0.4806
2026-07-09,372455.7,1924.3400,105.0150,0.3705
2026-07-10,367641.1,1949.5420,118.2000,0.2637
2026-07-11,363557.4,1971.4400,131.7541,0.1670
2026-07-12,360622.8,1987.4830,145.6051,0.0874
2026-07-13,359197.9,1995.3670,159.6056,0.0313
2026-07-14,359511.5,1993.6270,173.2235,0.0035
2026-07-15,361605.5,1982.0820,171.2799,0.0058
2026-07-16,365316.9,1961.9450,157.8271,0.0370
2026-07-17,370304.8,1935.5180,144.4518,0.0932
2026-07-18,376112.2,1905.6320,131.4687,0.1689
2026-07-19,382239.4,1875.0850,118.9350,0.2581
2026-07-20,388212.2,1846.2360,106.8419,0.3551
2026-07-21,393629.5,1820.8270,95.1432,0.4552
2026-07-22,398190.7,1799.9700,83.7711,0.5542
2026-07-23,401704.7,1784.2240,72.6475,0.6491
2026-07-24,404084.5,1773.7160,61.6927,0.7371
2026-07-25,405334.3,1768.2470,50.8312,0.8158
2026-07-26,405529.8,1767.3950,39.9960,0.8830
2026-07-27,404796.4,1770.5970,29.1328,0.9367
2026-07-28,403286.0,1777.2280,18.2095,0.9749
2026-07-29,401155.3,1786.6680,7.3012,0.9959
2026-07-30,398546.7,1798.3620,4.7114,0.9983
2026-07-31,395575.4,1811.8700,15.7781,0.9812
2026-08-01,392324.4,1826.8840,27.3138,0.9443
2026-08-02,388848.0,1843.2170,39.0841,0.8881
2026-08-03,385185.0,1860.7460,51.0820,0.8141
2026-08-04,381379.2,1879.3150,63.3205,0.7245
2026-08-05,377502.5,1898.6140,75.8173,0.6225
2026-08-06,373677.6,1918.0480,88.5889,0.5123
2026-08-07,370090.4,1936.6390,101.6435,0.3991
2026-08-08,366990.1,1953.0000,114.9723,0.2889
2026-08-09,364667.3,1965.4400,128.5405,0.1884
2026-08-10,363413.9,1972.2190,142.2821,0.1045
2026-08-11,363467.5,1971.9280,156.0986,0.0429
2026-08-12,364955.7,1963.8870,169.8580,0.0078
2026-08-13,367855.9,1948.4030,176.3745,0.0010
2026-08-14,371985.0,1926.7750,163.1260,0.0215
2026-08-15,377021.7,1901.0350,150.1634,0.0663
2026-08-16,382553.9,1873.5440,137.6048,0.1308
2026-08-17,388136.4,1846.5960,125.4612,0.2099
2026-08-18,393345.1,1822.1440,113.7057,0.2990
2026-08-19,397818.0,1801.6560,102.2840,0.3936
2026-08-20,401282.5,1786.1010,91.1240,0.4902
2026-08-21,403567.7,1775.9870,80.1443,0.5856
2026-08-22,404606.3,1771.4290,69.2609,0.6770
2026-08-23,404427.5,1772.2120,58.3924,0.7620
2026-08-24,403144.5,1777.8520,47.4643,0.8380
2026-08-25,400936.0,1787.6450,36.4125,0.9024
2026-08-26,398024.6,1800.7210,25.1865,0.9524
2026-08-27,394651.5,1816.1120,13.7517,0.9857
