crater_id,lat,lon,diameter_km,depth_km,depth_diameter_ratio
16472,52.6058,-175.368,10.92,0.6303,0.0577
16474,55.0775,-175.3676,16.91,1.4038,0.083
16494,5.8512,-175.361,10.176,0.7313,0.0719
16525,12.2513,-175.351,14.296,1.2945,0.0906
16539,12.6061,-175.3478,10.472,0.5675,0.0542
16548,-23.9088,-175.3444,29.416,1.2891,0.0438
16576,29.8247,-175.3363,13.459,0.9203,0.0684
16583,-0.5859,-175.336,11.268,2.1336,0.1893
16622,-18.6689,-175.326,11.504,0.5475,0.0476
16627,-11.5088,-175.324,35.119,2.9798,0.0848
16665,30.3296,-175.3156,12.663,0.6653,0.0525
16674,-18.1407,-175.313,13.266,1.6775,0.1265
16757,44.3159,-175.291,12.568,0.8454,0.0673
16782,21.8986,-175.2848,74.231,3.8184,0.0514
16838,28.8618,-175.271,10.218,2.2488,0.2201
16839,-22.8518,-175.2707,120.843,3.2719,0.0271
16891,39.3698,-175.258,11.344,1.5498,0.1366
16946,54.0154,-175.244,12.571,1.7221,0.137
16977,8.3086,-175.237,10.001,0.88,0.088
17054,11.8168,-175.214,13.808,0.9028,0.0654
17100,41.2621,-175.205,16.171,1.1594,0.0717
17177,10.9331,-175.185,14.895,1.8503,0.1242
17260,-16.6688,-175.1666,27.637,2.0723,0.075
17270,55.175,-175.1619,73.437,2.3315,0.0317
17279,35.2762,-175.1608,23.217,2.7401,0.118
17352,45.328,-175.143,11.349,1.1985,0.1056
17365,5.4227,-175.14,10.23,0.7144,0.0698
17392,-30.7995,-175.1315,14.016,0.823,0.0587
17476,-10.7686,-175.107,12.342,1.1268,0.0913
17548,-40.2224,-175.088,56.391,2.0734,0.0368
17610,-47.5164,-175.0709,13.638,0.7915,0.058
17630,32.3957,-175.0646,15.123,1.2715,0.0841
17631,24.2112,-175.0643,18.237,1.86,0.102
17645,-4.5323,-175.0614,35.069,1.4098,0.0402
17691,-43.3576,-175.0491,37.895,2.9508,0.0779
17693,75.0675,-175.0484,25.302,1.4528,0.0574
17717,24.8847,-175.042,11.989,1.8671,0.1557
17728,43.8882,-175.04,13.512,1.1776,0.0872
17752,-25.8221,-175.0322,74.996,7.835,0.1045
17769,27.0077,-175.0291,13.36,0.6615,0.0495
17787,-0.5305,-175.0232,57.347,4.0089,0.0699
17789,1.2846,-175.0225,14.84,0.6601,0.0445
17867,36.1253,-175.001,11.862,1.982,0.1671
17913,35.8204,-174.992,10.0,1.7733,0.1773
17932,-7.8679,-174.9887,19.395,1.073,0.0553
17947,-24.1932,-174.9829,53.538,2.1175,0.0396
17971,36.8357,-174.9785,17.89,0.9668,0.054
17972,-3.8092,-174.9782,12.554,0.6454,0.0514
17981,1.091,-174.9754,31.014,1.7531,0.0565
17984,37.2925,-174.9748,23.846,3.5853,0.1504
17993,55.7939,-174.9728,18.173,1.0823,0.0596
18025,8.8283,-174.965,19.467,0.9518,0.0489
18120,47.3714,-174.9414,17.766,2.6836,0.1511
18168,11.4558,-174.9293,11.863,0.3785,0.0319
18191,-55.5108,-174.923,24.284,1.1924,0.0491
18209,-31.7369,-174.92,11.404,0.7741,0.0679
18217,-37.8957,-174.9181,92.261,3.4881,0.0378
18229,-23.7123,-174.9138,24.962,1.0695,0.0428
18231,-63.51,-174.9126,49.988,2.9135,0.0583
18233,17.4225,-174.912,10.064,0.9301,0.0924
18272,-12.5644,-174.9034,15.954,0.6931,0.0434
18279,-34.0054,-174.9013,69.638,0.4768,0.0068
18287,-55.8024,-174.8987,15.162,1.891,0.1247
18332,39.1112,-174.883,11.477,1.5399,0.1342
18345,64.7139,-174.881,10.911,1.1688,0.1071
18387,10.0475,-174.8702,16.766,0.7859,0.0469
18398,69.6217,-174.869,13.597,1.082,0.0796
18407,-52.2794,-174.865,19.573,0.2699,0.0138
18443,6.3222,-174.8542,21.541,2.003,0.093
18450,-48.662,-174.852,14.385,1.0778,0.0749
18468,25.6249,-174.848,11.212,1.3941,0.1243
18474,-12.1288,-174.8464,11.096,0.6711,0.0605
18503,-40.1301,-174.84,11.118,2.0645,0.1857
18513,24.5761,-174.837,11.544,1.6978,0.1471
18619,-43.9693,-174.8096,10.484,0.9935,0.0948
18622,34.1271,-174.809,11.244,0.844,0.0751
18684,45.5979,-174.7903,10.682,1.6525,0.1547
18688,34.7403,-174.79,17.004,1.5463,0.0909
18744,23.5987,-174.7751,22.793,1.2656,0.0555
18760,43.3813,-174.772,11.398,0.7005,0.0615
18793,42.1049,-174.7624,17.991,1.1508,0.064
18813,-13.7633,-174.759,38.228,3.0534,0.0799
18815,63.6468,-174.7583,15.51,1.91,0.1231
18906,-10.5449,-174.735,14.147,1.5276,0.108
18920,-62.8955,-174.7313,10.524,0.9306,0.0884
18928,-55.2402,-174.73,11.321,0.829,0.0732
18966,13.5326,-174.72,10.817,0.8571,0.0792
18985,78.4018,-174.7143,20.006,1.6223,0.0811
19008,-44.684,-174.7076,29.174,2.2039,0.0755
19028,30.0579,-174.701,22.106,2.0661,0.0935
19029,10.8305,-174.7,14.059,0.6595,0.0469
19140,49.2657,-174.672,11.371,1.6635,0.1463
19164,-2.2405,-174.665,11.695,0.719,0.0615
19301,-50.3827,-174.6292,10.541,0.9033,0.0857
19321,31.3603,-174.6241,46.74,2.1013,0.045
19349,55.3919,-174.616,11.689,1.0499,0.0898
19421,2.458,-174.5969,15.175,0.8473,0.0558
19438,8.3737,-174.5935,18.63,1.959,0.1052
19447,-7.4918,-174.592,10.517,0.7541,0.0717
19473,-14.8486,-174.5878,11.728,1.127,0.0961
19540,18.759,-174.57,10.17,0.8306,0.0817
19635,21.2794,-174.548,12.529,1.9046,0.152
19660,48.7942,-174.5405,33.67,2.1815,0.0648
19732,73.5473,-174.5221,36.403,2.4068,0.0661
19776,41.7021,-174.509,11.533,0.5285,0.0458
19777,-6.7931,-174.509,13.572,0.5434,0.04
19793,-15.6066,-174.504,14.832,1.3724,0.0925
19805,11.6664,-174.501,11.092,0.8285,0.0747
19833,30.7793,-174.4961,11.421,0.9165,0.0802
19843,-5.7146,-174.495,10.17,1.9473,0.1915
19862,-28.8648,-174.487,12.434,1.713,0.1378
19865,50.0864,-174.4849,10.654,1.737,0.163
19909,-10.6352,-174.475,11.922,1.761,0.1477
19911,32.9115,-174.4742,15.977,1.4221,0.089
19946,32.3995,-174.4628,15.74,1.5135,0.0962
19967,11.8082,-174.457,12.929,0.835,0.0646
19980,-84.3078,-174.4521,23.559,0.9383,0.0398
19998,1.7873,-174.4481,11.343,0.4629,0.0408
20004,-57.5035,-174.447,14.887,2.138,0.1436
20007,26.8346,-174.445,12.118,2.1219,0.1751
20055,49.9474,-174.4332,12.487,0.9321,0.0746
20120,23.9787,-174.416,14.349,0.6063,0.0423
20157,60.9892,-174.405,13.012,1.656,0.1273
20165,76.3642,-174.4028,20.015,0.9744,0.0487
20168,-2.9048,-174.402,10.114,0.7585,0.075
20187,5.5346,-174.3974,23.335,2.0668,0.0886
20191,-18.6331,-174.397,17.939,2.4276,0.1353
20286,-15.7986,-174.3756,49.69,3.0226,0.0608
20326,-11.8004,-174.3622,25.445,1.405,0.0552
20347,-3.5831,-174.356,10.051,0.4954,0.0493
20363,39.2111,-174.352,11.895,0.7598,0.0639
20377,3.1195,-174.3495,36.9,2.8293,0.0767
20483,-35.9708,-174.3207,26.662,1.6458,0.0617
20531,70.7442,-174.3089,94.632,4.1819,0.0442
20616,72.8846,-174.288,10.259,0.6318,0.0616
20627,1.064,-174.284,11.683,0.6619,0.0567
20858,56.9141,-174.217,11.161,1.1551,0.1035
20871,9.6494,-174.2117,25.851,2.7639,0.1069
20881,64.8618,-174.2094,13.564,0.6549,0.0483
20897,59.344,-174.203,11.756,0.6711,0.0571
20898,33.3438,-174.203,13.266,0.7345,0.0554
21034,23.2908,-174.167,14.294,1.8456,0.1291
21105,11.2967,-174.1458,15.77,0.6049,0.0384
21147,30.1747,-174.1353,16.834,0.9555,0.0568
21167,37.364,-174.133,11.282,1.3306,0.1179
21173,-12.3682,-174.132,25.667,3.1848,0.1241
21209,37.7132,-174.122,11.13,0.841,0.0756
21219,6.6773,-174.12,10.821,2.5581,0.2364
21226,39.9628,-174.1185,41.404,2.3423,0.0566
21326,52.3504,-174.09,14.046,1.2929,0.0921
21350,38.4132,-174.0827,16.282,1.1164,0.0686
21358,-19.6338,-174.0803,10.189,0.6936,0.0681
21439,-9.8773,-174.0593,39.329,3.2453,0.0825
21457,2.3751,-174.053,18.149,1.0668,0.0588
21463,10.2208,-174.0523,22.492,1.7358,0.0772
21493,-16.6868,-174.045,15.773,2.1471,0.1361
21517,42.9569,-174.039,33.074,2.1041,0.0636
21539,20.7206,-174.0337,15.709,1.8358,0.1169
21548,36.0132,-174.032,11.718,0.9423,0.0804
21567,-48.7061,-174.0269,14.925,0.5839,0.0391
21608,17.2477,-174.0171,17.04,2.3969,0.1407
21642,38.9991,-174.007,14.03,1.0893,0.0776
21677,-13.5336,-173.9992,10.239,0.5923,0.0578
21696,28.4995,-173.9939,48.76,4.2879,0.0879
21753,41.4726,-173.9759,23.578,1.359,0.0576
21754,-3.466,-173.9752,12.755,0.4933,0.0387
21775,67.7031,-173.9719,45.729,3.6605,0.08
21791,4.6703,-173.9671,15.054,1.1673,0.0775
21844,-19.0404,-173.949,11.808,2.317,0.1962
21882,27.1823,-173.94,10.99,2.2128,0.2014
21972,72.5402,-173.914,10.821,0.9933,0.0918
21978,-52.3006,-173.9116,16.522,0.142,0.0086
22056,6.9647,-173.8899,15.482,0.6035,0.039
22233,11.4705,-173.842,12.25,0.9056,0.0739
22255,-34.8546,-173.8377,10.33,0.478,0.0463
22289,42.2903,-173.8261,28.655,1.7458,0.0609
22294,-18.7476,-173.8242,22.366,1.0663,0.0477
22299,30.7437,-173.8221,13.965,0.7685,0.055
22304,3.9988,-173.8211,17.356,0.6079,0.035
22310,53.1621,-173.821,14.524,0.4618,0.0318
22355,65.4494,-173.8071,15.886,0.9945,0.0626
22392,-14.7602,-173.796,11.771,0.7885,0.067
22396,25.678,-173.7952,15.233,0.7523,0.0494
22403,35.4757,-173.795,12.092,0.3565,0.0295
22535,-52.787,-173.7554,18.281,0.4011,0.0219
22568,43.7389,-173.7459,15.428,0.7068,0.0458
22569,21.9023,-173.745,12.875,0.7843,0.0609
22572,50.8888,-173.7443,16.713,2.0785,0.1244
22581,-57.6144,-173.7429,29.956,1.9688,0.0657
22731,0.5001,-173.708,13.283,0.955,0.0719
22746,-17.891,-173.7052,42.197,2.01,0.0476
22774,-30.6308,-173.697,10.285,1.6343,0.1589
22775,-0.6502,-173.697,15.073,1.2565,0.0834
22821,-56.9654,-173.6835,10.995,0.1429,0.013
22870,-14.4823,-173.6711,15.707,2.0614,0.1312
22880,32.6398,-173.6694,10.322,0.8295,0.0804
22899,69.691,-173.662,13.643,0.8688,0.0637
22901,1.2639,-173.6616,13.147,0.652,0.0496
22923,72.0858,-173.6573,20.524,2.1003,0.1023
22952,11.0398,-173.6498,14.499,1.2674,0.0874
22994,-29.329,-173.637,10.452,0.5283,0.0505
23009,30.3259,-173.6331,17.464,0.2825,0.0162
23016,-8.8122,-173.632,13.104,0.7386,0.0564
23032,0.0136,-173.6309,37.937,2.2731,0.0599
23036,6.1304,-173.6304,22.455,2.63,0.1171
23079,2.6173,-173.62,11.683,1.0818,0.0926
23083,-32.2232,-173.6192,29.93,0.7518,0.0251
23090,11.5337,-173.618,12.712,1.213,0.0954
23133,-24.8705,-173.6076,18.326,2.4328,0.1328
23169,48.6617,-173.5979,14.119,1.3523,0.0958
23223,19.025,-173.586,10.602,0.2823,0.0266
23228,40.1366,-173.5858,27.027,2.4483,0.0906
23254,43.4688,-173.578,11.528,1.1308,0.0981
23392,-13.7269,-173.5425,13.421,0.4851,0.0361
23401,49.079,-173.541,10.807,2.0563,0.1903
23429,-11.2996,-173.535,11.175,1.0536,0.0943
23440,10.5894,-173.5312,11.478,0.7365,0.0642
23574,-47.9692,-173.4981,18.406,2.1978,0.1194
23772,7.5775,-173.443,10.982,1.0485,0.0955
23828,35.0527,-173.4276,20.318,1.3845,0.0681
23837,-19.2183,-173.4253,11.527,0.779,0.0676
23846,45.1153,-173.4219,57.292,3.3814,0.059
23863,57.2807,-173.419,11.282,0.8254,0.0732
23872,67.2548,-173.416,13.381,1.4,0.1046
23933,12.4164,-173.401,13.294,1.5161,0.114
23936,-61.1302,-173.4,13.86,1.665,0.1201
23937,10.4727,-173.3996,15.818,1.6444,0.104
23974,29.6952,-173.3902,18.759,1.2196,0.065
24007,-50.3986,-173.383,12.157,2.4266,0.1996
24028,16.079,-173.3774,15.318,2.4715,0.1613
24029,0.2808,-173.377,15.672,1.9059,0.1216
24044,42.4665,-173.372,10.199,1.7168,0.1683
24199,46.6843,-173.337,11.784,0.2865,0.0243
24270,70.1715,-173.32,16.713,1.108,0.0663
24299,37.6781,-173.3122,22.865,1.7031,0.0745
24374,-15.9611,-173.2975,22.379,2.3869,0.1067
24398,-19.5849,-173.2909,18.541,0.7163,0.0386
24407,4.8047,-173.289,14.367,0.8478,0.059
24483,-59.8604,-173.27,11.882,2.5286,0.2128
24485,8.5033,-173.2698,29.345,2.6139,0.0891
24545,-5.511,-173.2541,94.118,5.0141,0.0533
24548,-11.5083,-173.254,11.317,0.9106,0.0805
24572,12.0728,-173.249,10.019,0.5955,0.0594
24588,-61.444,-173.246,13.241,1.6944,0.128
24605,-1.6569,-173.24,11.642,0.4245,0.0365
24626,34.1359,-173.2316,41.64,3.1278,0.0751
24636,1.32,-173.23,11.837,0.9426,0.0796
24650,-18.7137,-173.2241,17.223,1.8173,0.1055
24688,-12.583,-173.2139,16.672,1.0164,0.061
24715,50.4129,-173.2093,18.936,2.541,0.1342
24764,24.051,-173.196,12.742,1.063,0.0834
24814,17.4662,-173.184,12.085,1.3166,0.1089
24853,19.1883,-173.1738,15.814,1.5581,0.0985
24880,-9.938,-173.1681,16.911,1.2165,0.0719
24919,-30.6903,-173.1548,15.341,2.4519,0.1598
24946,-7.8267,-173.149,10.782,0.6943,0.0644
24973,43.6251,-173.141,10.424,1.7705,0.1698
24974,55.8967,-173.141,12.078,0.662,0.0548
25000,41.4266,-173.1343,24.27,1.1761,0.0485
25007,51.2781,-173.1328,18.266,1.4758,0.0808
25008,-23.9202,-173.1326,31.722,1.9834,0.0625
25054,6.687,-173.121,13.0,0.1821,0.014
25060,-7.15,-173.12,13.759,1.6805,0.1221
25111,5.2369,-173.109,14.214,1.4365,0.1011
25123,63.0658,-173.106,11.081,0.3148,0.0284
25135,15.6908,-173.103,12.479,1.7854,0.1431
25138,-11.1328,-173.102,13.948,1.3533,0.097
25196,-13.2184,-173.0908,10.75,0.5343,0.0497
25246,50.8765,-173.078,12.757,1.7715,0.1389
25262,14.6626,-173.073,12.49,1.1355,0.0909
25293,-74.5587,-173.066,12.187,2.5243,0.2071
25356,-21.83,-173.05,12.548,1.5551,0.1239
25385,-19.8889,-173.0412,27.206,1.6963,0.0623
25394,49.4602,-173.04,11.0,0.9386,0.0853
25395,-24.78,-173.04,14.503,1.8648,0.1286
25498,-15.1252,-173.0103,39.972,2.8315,0.0708
25500,-10.1748,-173.0099,12.368,0.9623,0.0778
25508,78.8579,-173.0079,17.117,0.8328,0.0487
25520,57.8696,-173.0028,21.456,2.5186,0.1174
25528,9.7364,-173.001,11.744,0.8833,0.0752
25557,38.9266,-172.9952,21.561,2.8693,0.1331
25569,31.6526,-172.991,14.634,1.5076,0.103
25579,-69.5951,-172.99,136.51,4.3515,0.0319
25590,36.1202,-172.9852,18.315,1.13,0.0617
25610,-77.2415,-172.979,10.894,1.9004,0.1744
25633,-32.1183,-172.9727,32.885,2.9934,0.091
25716,7.8643,-172.9537,22.717,2.5793,0.1135
25829,75.8059,-172.9207,22.241,2.3351,0.105
25848,52.4156,-172.913,14.179,2.4308,0.1714
25854,41.8529,-172.912,10.671,2.3768,0.2227
25857,30.9136,-172.911,36.075,2.5201,0.0699
25875,49.7125,-172.905,10.665,1.8515,0.1736
26006,30.1647,-172.8695,12.549,0.6503,0.0518
26078,-21.1367,-172.8538,72.292,3.488,0.0482
26082,-61.7642,-172.8522,49.732,2.7405,0.0551
26107,42.6087,-172.8492,15.458,1.087,0.0703
26111,-23.1399,-172.8481,17.624,1.3913,0.0789
26127,59.8124,-172.8434,10.251,0.2878,0.0281
26148,-38.9201,-172.84,12.237,2.0298,0.1659
26167,-17.6916,-172.8334,12.293,0.9135,0.0743
26206,15.9811,-172.825,13.016,1.001,0.0769
26221,-82.0634,-172.821,13.395,0.9188,0.0686
26233,60.7628,-172.8165,10.441,0.3048,0.0292
26254,-59.4303,-172.81,14.659,0.8435,0.0575
26261,56.9388,-172.8077,18.142,1.572,0.0866
26339,-2.6985,-172.79,14.054,1.6811,0.1196
26369,-2.582,-172.782,10.462,1.574,0.1505
26381,42.2423,-172.78,10.137,1.3945,0.1376
26405,-18.9453,-172.773,12.557,0.3993,0.0318
26410,29.7093,-172.772,12.774,0.5608,0.0439
26416,34.7465,-172.771,11.59,2.0408,0.1761
26475,54.5492,-172.757,27.462,1.6809,0.0612
26499,66.0471,-172.75,11.924,0.6373,0.0534
26504,-12.9339,-172.7493,10.098,0.734,0.0727
26520,-52.132,-172.744,15.424,0.3136,0.0203
26530,35.576,-172.7394,27.61,2.5636,0.0929
26539,-12.9682,-172.737,10.753,0.9284,0.0863
26566,-13.7241,-172.7303,21.594,1.3251,0.0614
26662,56.3848,-172.7021,18.32,1.0808,0.059
26722,-9.1794,-172.687,10.68,1.1534,0.108
26724,3.7562,-172.686,14.129,2.3759,0.1682
26737,-66.7015,-172.6811,13.385,0.9781,0.0731
26751,-44.6101,-172.68,11.003,0.9439,0.0858
26757,6.871,-172.6786,11.422,0.4001,0.035
26764,40.1957,-172.6765,14.77,0.859,0.0582
26773,-7.2734,-172.6724,22.106,1.7495,0.0791
26780,39.5919,-172.6706,16.385,1.326,0.0809
26839,9.08,-172.653,10.729,0.613,0.0571
26840,9.453,-172.652,11.79,1.0833,0.0919
26849,43.6948,-172.651,11.424,0.5275,0.0462
26864,15.2238,-172.648,30.549,1.5678,0.0513
26902,31.7244,-172.6398,16.497,0.9121,0.0553
26923,21.254,-172.6338,16.166,1.5973,0.0988
26931,51.6643,-172.6324,79.559,4.414,0.0555
26962,17.5119,-172.627,12.962,1.3013,0.1004
27036,-8.24,-172.61,11.259,1.9251,0.171
27111,36.3858,-172.586,14.019,0.7874,0.0562
27121,-11.8819,-172.5832,39.379,3.1276,0.0794
27148,48.1732,-172.5765,29.145,2.8435,0.0976
27273,4.708,-172.549,10.287,0.7285,0.0708
27295,13.0964,-172.5411,10.753,0.6053,0.0563
27358,-38.021,-172.525,12.231,1.1116,0.0909
27359,47.1621,-172.525,30.091,1.9145,0.0636
27426,-70.3658,-172.508,13.054,2.6615,0.2039
27472,65.2246,-172.494,12.14,0.5781,0.0476
27516,14.3777,-172.4825,29.479,0.9503,0.0322
27544,-5.9622,-172.4758,10.794,0.8163,0.0756
27585,2.2544,-172.4654,13.908,0.6375,0.0458
27630,1.1982,-172.45,10.535,1.8321,0.1739
27633,4.17,-172.4488,11.117,0.3405,0.0306
27769,0.3227,-172.4161,14.438,0.659,0.0456
27776,11.2474,-172.414,12.604,1.2431,0.0986
27788,41.6336,-172.411,10.232,0.78,0.0762
27876,-15.9315,-172.392,13.419,2.7711,0.2065
27925,0.6973,-172.379,11.932,1.417,0.1188
27984,-0.6186,-172.3586,19.981,1.7259,0.0864
27989,24.2985,-172.3573,12.2,0.4063,0.0333
28074,32.6793,-172.335,12.344,2.0551,0.1665
28078,8.5938,-172.333,11.488,0.7338,0.0639
28117,43.7787,-172.324,11.466,0.6568,0.0573
28137,46.0328,-172.32,15.06,1.7256,0.1146
28162,-37.6764,-172.314,10.633,0.7581,0.0713
28219,8.5279,-172.3004,16.948,1.3445,0.0793
28257,1.6854,-172.291,12.53,0.714,0.057
28280,40.7966,-172.2855,32.222,2.1968,0.0682
28291,39.0619,-172.282,10.302,1.3179,0.1279
28300,-7.8438,-172.281,12.95,0.6224,0.0481
28305,0.9724,-172.2798,31.026,2.6151,0.0843
28314,-11.0649,-172.2768,15.99,1.3125,0.0821
28342,9.1889,-172.267,11.183,0.9423,0.0843
28357,-51.8424,-172.2618,11.342,0.3765,0.0332
28386,-2.3575,-172.2558,30.253,1.955,0.0646
28405,14.0306,-172.251,12.227,0.7993,0.0654
28427,13.5029,-172.2464,18.534,2.0366,0.1099
28428,-36.2933,-172.246,10.719,2.037,0.19
28503,7.9434,-172.2256,18.53,2.2248,0.1201
28523,26.7828,-172.2206,101.839,4.5983,0.0452
28558,-10.047,-172.2128,55.412,3.0021,0.0542
28576,69.4663,-172.2081,10.908,0.7015,0.0643
28589,47.5383,-172.205,14.312,2.3809,0.1664
28592,-18.3561,-172.2029,44.138,1.9029,0.0431
28659,84.821,-172.188,13.198,2.8228,0.2139
28680,-14.0557,-172.1835,28.642,2.3698,0.0827
28704,-8.5822,-172.176,13.13,1.2163,0.0926
28734,19.8008,-172.168,11.559,0.5415,0.0468
28746,-8.4402,-172.166,10.803,1.3764,0.1274
28806,24.3532,-172.1482,105.712,2.4191,0.0229
28821,-28.5208,-172.1435,111.704,6.7265,0.0602
28836,68.7613,-172.14,16.558,1.2861,0.0777
28906,-39.1761,-172.12,11.635,0.5408,0.0465
28920,16.5511,-172.116,10.054,1.6815,0.1672
28929,44.285,-172.1138,23.206,1.2756,0.055
28972,17.9374,-172.1051,17.012,1.7805,0.1047
28982,40.0908,-172.103,13.663,0.6703,0.0491
29014,-49.736,-172.093,11.003,0.6055,0.055
29036,-11.9114,-172.0892,107.048,4.7321,0.0442
29068,-17.8767,-172.08,14.234,0.7475,0.0525
29088,-22.7669,-172.0743,33.998,2.4343,0.0716
29178,-38.3256,-172.0529,12.969,0.5688,0.0439
29246,21.5531,-172.0371,14.928,0.764,0.0512
29252,-18.9626,-172.035,11.489,1.433,0.1247
29281,42.1374,-172.0253,24.514,2.5096,0.1024
29354,43.3531,-172.0082,16.972,0.9225,0.0544
29419,-16.5439,-171.9945,32.147,1.6871,0.0525
29454,-23.8532,-171.9841,10.094,0.7855,0.0778
29456,45.135,-171.9834,21.105,2.3773,0.1126
29515,22.5225,-171.971,11.726,2.1926,0.187
29542,62.9189,-171.9633,16.649,0.4403,0.0264
29545,-51.8498,-171.9627,12.206,0.1816,0.0149
29581,56.5909,-171.9548,50.547,1.9868,0.0393
29627,22.7891,-171.945,12.225,1.171,0.0958
29655,-0.4821,-171.9399,15.412,0.9905,0.0643
29682,-15.0097,-171.933,26.294,2.0968,0.0797
29725,45.6291,-171.922,13.946,1.9523,0.14
29753,1.5692,-171.919,11.406,0.7104,0.0623
29766,-14.6985,-171.9152,13.479,2.5555,0.1896
29804,58.8921,-171.9036,10.488,0.4498,0.0429
29811,12.9813,-171.902,12.229,0.5498,0.045
29828,3.8225,-171.8987,20.269,0.9921,0.0489
29829,39.5776,-171.8983,17.574,1.2165,0.0692
29960,61.0543,-171.867,13.521,0.5843,0.0432
30017,8.4567,-171.8492,14.375,1.0365,0.0721
30047,-8.3745,-171.841,10.969,1.1913,0.1086
30071,32.6456,-171.836,10.747,1.8673,0.1738
30100,72.8828,-171.8287,13.131,0.7155,0.0545
30116,-34.9547,-171.825,40.897,1.4034,0.0343
30225,-23.3382,-171.797,11.903,0.8403,0.0706
30260,10.101,-171.7899,21.869,1.3041,0.0596
30275,56.9817,-171.786,16.076,0.8516,0.053
30276,-30.8737,-171.7855,29.829,1.7526,0.0588
30328,17.6907,-171.775,11.175,0.6418,0.0574
30418,8.1342,-171.7569,18.599,1.5635,0.0841
30440,75.0104,-171.75,16.711,1.8024,0.1079
30466,-24.9169,-171.7411,70.596,3.0548,0.0433
30475,18.5449,-171.7402,14.641,0.9263,0.0633
30504,-46.3246,-171.7328,22.297,0.7519,0.0337
30513,-55.3666,-171.7309,10.277,0.5365,0.0522
30613,-24.569,-171.7057,17.243,0.4211,0.0244
30652,53.5508,-171.697,10.746,0.8396,0.0781
30734,-39.3345,-171.68,11.675,2.2841,0.1956
30760,5.9066,-171.673,14.256,1.3159,0.0923
30810,34.6879,-171.657,12.754,0.8521,0.0668
30854,33.8206,-171.646,24.069,3.4454,0.1431
30909,2.6,-171.6317,48.736,3.417,0.0701
30921,67.5528,-171.63,10.682,0.6078,0.0569
30934,20.5743,-171.625,12.842,1.7119,0.1333
30959,-1.9223,-171.62,12.557,0.6534,0.052
30966,45.724,-171.619,13.868,1.6445,0.1186
30967,40.3865,-171.6185,10.683,0.3355,0.0314
30990,-11.7307,-171.6128,12.087,0.6703,0.0555
30992,14.7026,-171.6118,15.336,0.5916,0.0386
31000,24.4534,-171.61,12.028,0.613,0.051
31004,-73.537,-171.6087,58.814,1.8603,0.0316
31017,-55.4799,-171.6046,10.54,0.5253,0.0498
31052,-28.1454,-171.596,11.296,1.0138,0.0897
31076,-65.0121,-171.5901,11.116,1.458,0.1312
31089,18.3667,-171.5867,14.631,1.7605,0.1203
31111,-20.2494,-171.5802,43.009,3.6881,0.0858
31129,46.1155,-171.5762,11.208,0.6275,0.056
31140,-45.4503,-171.574,12.812,0.4528,0.0353
31147,-14.8563,-171.572,13.849,2.0253,0.1462
31163,-38.1117,-171.569,14.493,2.2925,0.1582
31208,-48.3911,-171.5554,12.654,0.3414,0.027
31246,-49.7189,-171.547,11.371,2.2204,0.1953
31298,-18.9053,-171.533,14.643,0.8908,0.0608
31336,-83.5894,-171.523,11.942,0.513,0.043
31357,-17.7712,-171.5181,32.0,1.7989,0.0562
31379,54.2533,-171.512,10.192,1.0686,0.1049
31409,28.742,-171.5037,11.401,0.5013,0.044
31475,-6.526,-171.4893,11.242,0.3295,0.0293
31499,-21.7202,-171.484,10.325,1.188,0.1151
31555,-80.1178,-171.4706,21.142,1.017,0.0481
31614,55.4094,-171.458,13.148,2.8548,0.2171
31656,43.101,-171.446,10.107,0.9809,0.0971
31712,-3.8346,-171.4323,14.062,0.6116,0.0435
31755,-11.3344,-171.4212,39.943,3.1445,0.0787
31767,-22.32,-171.42,10.532,0.9,0.0854
31787,-16.3629,-171.4152,61.051,2.8188,0.0462
31824,-75.6873,-171.407,12.508,1.1098,0.0887
31829,-3.0156,-171.406,14.956,0.5103,0.0341
31860,24.6329,-171.399,12.397,0.9861,0.0795
31918,-9.3151,-171.381,10.824,1.2085,0.1117
31937,15.602,-171.3766,16.092,2.5635,0.1593
31938,-10.6779,-171.3764,10.873,0.9838,0.0905
31969,34.4378,-171.367,12.185,1.3719,0.1126
31981,79.5546,-171.3622,20.615,1.1246,0.0546
32005,-4.5673,-171.3562,67.201,2.2893,0.0341
32052,-20.9729,-171.343,20.01,0.6598,0.033
32100,-32.8455,-171.331,11.956,0.1353,0.0113
32116,35.7089,-171.3281,15.796,1.3538,0.0857
32137,1.8731,-171.3249,48.908,1.6879,0.0345
32169,7.9128,-171.3183,16.208,0.979,0.0604
32180,31.5956,-171.3161,13.311,0.3819,0.0287
32188,60.0004,-171.313,12.258,0.4258,0.0347
32253,-1.6463,-171.2939,15.824,0.5179,0.0327
32260,21.9476,-171.292,12.46,2.1486,0.1724
32278,20.7827,-171.2861,11.727,0.4606,0.0393
32283,63.8916,-171.2835,45.285,4.0265,0.0889
32316,44.4604,-171.2759,18.548,3.9164,0.2112
32325,-25.6373,-171.273,97.03,3.0548,0.0315
32330,43.3572,-171.272,11.536,0.5453,0.0473
32376,13.8021,-171.261,12.753,1.2215,0.0958
32382,22.6659,-171.259,12.313,1.2236,0.0994
32383,39.5064,-171.259,13.508,1.6704,0.1237
32425,7.4051,-171.248,13.547,1.8058,0.1333
32468,36.3168,-171.238,14.448,0.6109,0.0423
32483,8.4173,-171.2338,48.054,2.6798,0.0558
