Flags_data,ID,Lat,Lon,Diam_km,Age
CE1,11418,-31.15034149,-144.7577546,23.95587817,2
CE1,11419,-35.00403155,21.37216199,36.91468762,2
CE1,11420,-41.7902766,45.61394133,32.64456023,2
CE1,11421,-55.20325898,-74.26195245,30.47749223,2
CE1,11422,-62.58099917,-176.3723379,21.34808889,3
CE1,11423,-62.45579541,37.42717984,22.14183302,2
CE1,11424,61.32478992,178.3381177,29.31052706,2
CE1,11425,47.19905013,179.6239347,41.76539464,2
CE1,11426,44.68124564,179.388005,69.12401145,1
CE1,11427,47.49478261,-179.2907886,32.6163719,2
CE1,11428,43.29793301,179.6475277,23.18561515,2
CE1,11429,46.73213328,-37.81552838,31.77498437,2
CE1,11430,33.64489634,-179.6446832,55.47211667,2
CE1,11431,22.25339255,-179.4677359,38.06425614,2
CE1,11432,22.37343745,-92.0439759,35.12900436,3
CE1,11433,21.99111948,-30.85560146,35.82173845,2
CE1,11434,34.14427769,7.95483847,31.7057879,2
CE1,11435,10.36799853,107.0755439,40.8506899,2
CE1,11436,22.58054384,163.1914293,50.53045245,2
CE1,11437,10.12422305,-134.2518039,50.05812832,2
CE1,11438,-2.22022798,-179.9749848,27.98573883,2
CE1,11439,7.75881409,-31.63416955,43.97910201,2
CE1,11440,-4.11647212,-178.936894,66.78728253,2
CE1,11441,-13.42096863,-179.8452234,71.35338835,2
CE1,11442,-10.7682604,-56.84326078,35.7258056,2
CE1,11443,3.82796268,72.080538,33.72655427,2
CE1,11444,-19.79279798,179.3054296,36.95115937,2
CE1,11445,-11.54368397,-63.89755959,41.00538771,2
CE1,11446,-24.1670131,14.14799378,40.23886085,2
CE1,11447,-33.19706943,-178.8307256,62.46254525,1
CE1,11448,-29.23359878,-178.7953362,130.8383879,1
CE1,11449,-29.01719613,119.2141283,45.03016799,2
CE1,11450,-38.18545154,179.1284823,238.2936602,1
CE1,11451,-34.34434107,-56.79607483,99.31983735,1
CE1,11452,-49.26153518,-125.5106075,24.7881351,2
CE1,11453,60.85143645,-166.1178835,57.28035365,1
CE1,11454,59.47956434,-134.5221746,54.51537376,1
CE1,11455,57.29645436,-104.127348,49.84867376,1
CE1,11456,61.80001994,-89.12693598,64.72950046,1
CE1,11457,60.42224652,-77.41302508,68.90232106,2
CE1,11458,60.56865025,-69.1295324,56.41128221,2
CE1,11459,60.65201304,-64.12546291,53.49180557,2
CE1,11460,60.7582191,20.70542937,55.74923107,1
CE1,11461,59.74926474,44.57443975,58.64825624,1
CE1,11462,58.52214011,116.9671169,58.0135902,1
CE1,11463,58.15433811,119.9138792,60.27102551,1
CE1,11464,59.25958861,131.1181818,48.89240683,2
CE1,11465,59.94716861,132.7154261,69.68153692,1
CE1,11466,58.88734502,138.5192973,83.49733099,1
CE1,11467,60.34179261,162.8931973,64.34437117,1
CE1,11468,54.4893243,-156.2324279,66.17984976,1
CE1,11469,54.65480772,-150.8131221,65.36305206,1
CE1,11470,50.50409948,-153.9486282,74.41789777,1
CE1,11471,55.68024645,-68.01830339,68.79234018,1
CE1,11472,54.51809276,41.75507952,65.47568586,1
CE1,11473,49.93043697,91.6282643,96.66589683,1
CE1,11474,52.5081756,98.82648024,72.38257295,1
CE1,11475,54.37679629,117.9297102,69.29035538,1
CE1,11476,55.21997638,124.2502675,53.28740054,1
CE1,11477,49.721923,126.4963185,73.42662224,1
CE1,11478,56.30831034,155.6100467,75.57431496,1
CE1,11479,52.69016718,169.2184733,64.04985346,1
CE1,11480,48.53947025,-174.5712456,50.55956659,1
CE1,11481,41.56546083,-124.7216537,59.36874432,1
CE1,11482,48.60503593,-106.7579644,73.73552437,1
CE1,11483,49.05079429,-102.8981541,67.09590294,1
CE1,11484,43.80236417,-92.10908771,73.60465032,1
CE1,11485,43.95711615,-80.40461401,69.05403124,1
CE1,11486,48.07655188,-26.2469454,67.4941458,2
CE1,11487,48.66895854,-1.02605769,83.58021893,1
CE1,11488,45.33012982,27.50964267,178.4966854,1
CE1,11489,43.92823697,80.18331329,64.2258462,1
CE1,11490,48.67363262,89.10617553,44.92239585,2
CE1,11491,42.01752923,91.06675155,87.84862231,1
CE1,11492,47.55532259,107.4143223,60.53036122,1
CE1,11493,46.71919503,126.4986778,84.97193307,1
CE1,11494,46.58315614,133.2651424,83.01433503,1
CE1,11495,45.05412715,174.4018494,67.00489981,1
CE1,11496,34.4697346,-133.9583025,71.50232598,2
CE1,11497,40.9215109,-107.5530476,256.2820641,1
CE1,11498,32.91908978,-91.41545432,128.9047051,1
CE1,11499,37.66887854,56.73897642,95.76516009,1
CE1,11500,38.12871924,72.65479574,85.94821032,1
CE1,11501,36.98599651,84.07615377,63.51330642,2
CE1,11502,27.31261678,-151.3604791,54.77606192,1
CE1,11503,25.88022613,-151.8630094,54.3373084,1
CE1,11504,30.56384725,-141.121129,116.1947943,1
CE1,11505,22.55657897,-119.1112449,77.12224481,1
CE1,11506,26.47729655,1.3002094,99.99376822,1
CE1,11507,24.47749858,-2.95360355,75.17812369,1
CE1,11508,25.85475123,146.588094,218.6574391,1
CE1,11509,24.25398658,161.6120989,96.24362211,1
CE1,11510,15.96400372,-153.0804068,50.82173769,2
CE1,11511,20.3764843,-112.0074008,100.5388837,1
CE1,11512,13.11422419,-104.1721746,50.06123303,2
CE1,11513,16.26999017,-93.61431937,82.75008499,1
CE1,11514,13.82548284,-80.7514307,63.02124681,1
CE1,11515,17.33376278,8.12565638,84.87730479,1
CE1,11516,15.0068094,67.02787177,88.34126477,1
CE1,11517,17.99468774,78.12600608,113.3469572,1
CE1,11518,19.24670262,124.6253958,56.64882949,1
CE1,11519,13.80028109,129.6978849,103.8522807,1
CE1,11520,15.34380886,142.9712913,121.0871503,1
CE1,11521,19.92686709,172.9060549,62.5527915,1
CE1,11522,2.00430865,-128.7654892,272.2359803,1
CE1,11523,1.92413968,-111.993245,61.61415628,2
CE1,11524,1.54918439,-95.27998323,100.6000532,1
CE1,11525,-0.19178783,-98.4060521,91.94175665,2
CE1,11526,7.94111472,-91.36119048,166.6286316,1
CE1,11527,2.03731827,-88.57721972,191.7298873,1
CE1,11528,-0.47253921,-91.2621,100.5419227,2
CE1,11529,-1.55527098,-86.3476838,69.1724773,1
CE1,11530,-0.89010437,-84.00490163,91.52776848,1
CE1,11531,2.69735404,172.1746728,58.13494392,1
CE1,11532,-9.09042658,-168.4606656,76.81365462,1
CE1,11533,-12.59111974,-126.7978353,101.4749055,1
CE1,11534,-14.23652551,-123.596269,145.2204642,1
CE1,11535,-6.32018265,-104.3821521,102.8193087,1
CE1,11536,-10.46216317,-76.07530353,95.09725538,1
CE1,11537,-10.22774784,-66.43049634,127.4042131,1
CE1,11538,-12.43219427,-19.80370459,94.77137646,1
CE1,11539,-6.70929627,79.03905412,126.1022545,1
CE1,11540,-7.62456397,89.69128125,62.79258723,1
CE1,11541,-11.14118486,125.6682052,80.34552472,1
CE1,11542,-8.36285246,143.5847086,91.28456106,1
CE1,11543,-11.68003359,151.8729198,57.12712034,1
CE1,11544,-3.9376083,163.3131523,61.46043716,2
CE1,11545,-6.72335491,157.6319645,67.88989254,2
CE1,11546,-21.14108056,-172.8631143,66.61266055,1
CE1,11547,-18.70361441,-95.1337068,483.1943477,2
CE1,11548,-16.15576694,-75.18584847,54.83460894,2
CE1,11549,-14.36455216,-70.75508821,51.13200325,2
CE1,11550,-21.62220269,-66.50835315,66.86013443,2
CE1,11551,-16.27809979,-47.23761313,60.50775405,1
CE1,11552,-14.33712402,81.40071068,92.6556677,1
CE1,11553,-20.76431868,111.0098913,61.68679766,1
CE1,11554,-23.51098204,111.2104316,107.2663604,2
CE1,11555,-17.68381777,136.1222513,90.42064042,1
CE1,11556,-17.15030312,156.6292631,84.57999965,1
CE1,11557,-33.97340906,-175.0973688,93.9236269,1
CE1,11558,-30.13340029,-151.6412355,90.52104039,1
CE1,11559,-30.40237279,-137.2919895,98.39018772,1
CE1,11560,-28.44620522,-116.8321637,83.10622476,1
CE1,11561,-32.95984032,-63.71966378,59.22433098,1
CE1,11562,-29.88210526,-39.54866335,79.83198742,1
CE1,11563,-30.06400031,-29.41784092,92.19130145,1
CE1,11564,-32.36198608,26.07283064,132.5493537,1
CE1,11565,-31.6758615,81.16006236,67.71892667,2
CE1,11566,-31.94051736,121.0675755,85.60885277,1
CE1,11567,-27.31383424,149.6764141,52.31213553,1
CE1,11568,-31.69393028,155.3882728,88.64116817,1
CE1,11569,-32.76761328,164.4574114,330.746118,2
CE1,11570,-34.46891918,174.3216333,87.24562544,1
CE1,11571,-35.2645064,-151.0136624,249.9711803,1
CE1,11572,-41.99575689,-109.572606,65.31158426,2
CE1,11573,-43.52515999,-91.13705724,55.49886398,2
CE1,11574,-43.28175719,-73.79150379,78.01605396,2
CE1,11575,-41.82896438,14.07816337,123.4455515,2
CE1,11576,-41.65468542,38.69035238,79.56989096,1
CE1,11577,-35.28569354,65.51556223,41.72663822,1
CE1,11578,-36.03709707,94.85106436,71.02351255,1
CE1,11579,-39.4992669,91.6306236,82.1766024,1
CE1,11580,-39.91853156,103.2006174,70.4452437,1
CE1,11581,-35.60858929,134.5415222,109.0317266,1
CE1,11582,-43.53029175,141.6548034,79.53633767,2
CE1,11583,-40.99381477,141.4754968,95.1007191,1
CE1,11584,-42.5839132,144.3963068,86.28725141,1
CE1,11585,-36.01038316,141.1404766,143.8684777,1
CE1,11586,-43.40358083,147.3643028,69.49176039,1
CE1,11587,-39.91853156,159.1961785,65.5297661,1
CE1,11588,-49.68160954,-145.327756,53.02109886,1
CE1,11589,-44.33562391,-99.07609252,86.44018744,1
CE1,11590,-45.99884594,-79.19665381,88.05916703,1
CE1,11591,-46.48834382,-73.81273746,78.39387675,1
CE1,11592,-50.76235891,-26.51826459,68.01978008,1
CE1,11593,-50.08446291,-17.47743749,83.66222931,1
CE1,11594,-49.10578095,92.32425699,43.36157604,1
CE1,11595,-45.36591314,102.7334765,57.67744959,1
CE1,11596,-45.04842805,99.60740764,49.81182575,2
CE1,11597,-49.00837899,116.5660363,120.1483309,1
CE1,11598,-50.08294903,121.5771837,120.5170518,1
CE1,11599,-51.78369528,127.6783264,134.9784823,1
CE1,11600,-46.75570649,139.7815214,120.3492134,1
CE1,11601,-50.11019164,149.0040144,119.747592,1
CE1,11602,-53.92856183,-121.4658235,48.49196221,2
CE1,11603,-52.78955636,-57.11835005,116.5316726,2
CE1,11604,-55.43550088,-53.15708995,66.33387735,1
CE1,11605,-55.06704299,-20.03491572,55.62713744,1
CE1,11606,-55.5424364,43.16357999,96.67255961,1
CE1,11607,-54.39408087,83.32589724,87.72509501,1
CE1,11608,-53.52236187,75.79502039,205.5657861,1
CE1,11609,-52.75101647,91.73207338,52.64425565,1
CE1,11610,-52.97180004,97.94410307,57.32789925,1
CE1,11611,-55.57446047,101.523157,51.44803816,1
CE1,11612,-52.60654607,110.8022731,46.87423879,2
CE1,11613,-56.11094019,129.27793,103.8550475,1
CE1,11614,-55.015673,151.4954323,98.89506099,1
CE1,11615,-57.09780585,162.5723329,160.4824131,1
CE1,11616,-57.78719889,169.0509632,100.1888531,1
CE1,11617,-56.50748024,171.2852177,66.4051089,1
CE1,11618,-55.19113978,169.3387975,53.21721859,1
CE1,11619,-59.0667935,-124.4975205,60.40081334,2
CE1,11620,-61.43055326,-121.4445898,48.83420415,1
CE1,11621,-62.32787356,20.4199544,92.6698391,1
CE1,11622,-63.59220436,29.95151533,82.61414107,2
CE1,11623,-58.85634251,66.28941173,95.87124046,2
CE1,11624,-59.0473837,86.35759422,55.83177053,1
CE1,11625,-60.35881033,172.0590672,109.4476402,1
CE1,11626,-61.30393068,168.5342771,77.3086929,1
CE1,11627,59.29695265,34.57101937,116.0779942,1
CE1,11628,57.58214789,79.45664974,249.1620931,1
CE1,11629,61.01077044,127.317354,85.2801524,1
CE1,11630,61.72746677,145.3754152,126.621539,1
CE1,11631,61.70287154,172.358698,92.32709363,1
CE1,11632,57.30027829,170.0277123,95.29108484,1
CE1,11633,51.74050038,-98.62782604,53.79043092,1
CE1,11634,51.19819515,-86.33588732,54.06512391,1
CE1,11635,51.61322031,150.6224923,65.97004827,1
CE1,11636,46.25298245,-84.33756254,221.816494,1
CE1,11637,44.82366025,-32.55570628,247.3655882,1
CE1,11638,32.64337473,-168.4465099,91.07958211,1
CE1,11639,39.85774082,-149.7066117,47.54725803,2
CE1,11640,32.76447718,-109.0370456,65.72322099,2
CE1,11641,12.93723283,-170.4283196,223.8195322,1
CE1,11642,16.73146368,36.20601237,70.99148965,1
CE1,11643,9.07742501,-93.87856066,66.12435716,2
CE1,11644,-10.18130831,156.1054991,221.8786498,1
CE1,11645,-24.87535411,167.692008,78.56584547,1
CE1,11646,-28.97386101,-111.365672,176.8001232,1
CE1,11647,-33.61853581,18.11963957,90.05318184,1
CE1,11648,-40.54174641,11.36025292,63.68282554,2
CE1,11649,-35.7657221,92.4021138,79.09643149,1
CE1,11650,-42.65162407,101.0442197,114.7430125,3
CE1,11651,-47.03461471,-25.95203325,60.07420345,1
CE1,11652,-52.69814712,-148.7699707,147.4028622,1
CE1,11653,-57.43206329,116.8302776,108.2869992,1
CE1,11654,-63.59325365,86.73508178,63.71061191,1
CE1,11655,50.10628664,-158.7285644,65.98474368,1
CE1,11656,45.38152417,58.38812521,106.9678291,1
CE1,11657,45.87154963,68.71005072,62.44394289,1
CE1,11658,62.1227433,18.35698009,88.05049395,1
CE1,11659,-43.74031808,-27.88052761,64.17560509,1
CE1,11660,51.69811344,-172.7626131,84.19443908,1
CE1,11661,-57.59805651,174.7911334,63.98,2
CE1,11662,-34.6107894,85.76541061,128.8702005,1
CE1,11663,-36.66604558,82.75022871,41.55,2
CE1,11664,-34.54279961,82.51665828,54.13,2
CE1,11665,-32.37792754,83.67507324,91.01,1
CE1,11666,-20.93849614,11.9783888,43.19,3
CE1,11667,-13.82223145,13.9601985,54.18,2
CE1,11668,1.05150244,116.7594987,62.23,2
CE1,11669,-31.87041735,68.3797491,63.27,2
CE1,11670,-20.30919254,-28.67702158,65.98,2
CE1,11671,4.11510543,10.5203431,43.75,4
CE1,11672,-16.44335441,172.962678,139.7424642,3
CE1,11673,-13.65951556,175.5531864,65.61,1
CE1,11674,-11.88789513,172.9508816,35.72,2
CE1,11675,-14.7983791,173.2174822,32.06,3
CE1,11676,-11.25458954,4.01576055,147.011636,2
CE1,11677,18.10236164,92.65691791,80.41,2
CE1,11678,-22.62101491,111.8969871,56.81,2
CE1,11679,-48.61686113,-177.67844,83.85478984,3
CE1,11680,15.97988126,71.85735326,34.65,3
CE1,11681,-30.52032426,5.27798459,79.65,2
CE1,11682,7.24187231,107.0132417,56.25,2
CE1,11683,9.13566401,107.9687571,59.06,1
CE1,11684,6.26019334,108.2259205,44.68,2
CE1,11685,-16.784735,15.1681587,47.76,2
CE1,11686,-13.4324427,-2.81676431,110.54,2
CE1,11687,18.81624882,-107.6780903,64.73,1
CE1,11688,3.3429002,57.1023082,9.2,4
CE1,11689,-11.85557146,-172.5493278,37.63,2
CE1,11690,-11.45351812,-175.3380172,34.77,2
CE1,11691,-9.79560198,-174.0286072,38.06,4
CE1,11692,-8.74780406,-175.4182333,88.73,1
CE1,11693,-41.28343794,-143.2350593,41.33,2
CE1,11694,15.51892559,170.827514,105.33,2
CE1,11695,16.24507565,173.7813542,44.96,2
CE1,11696,-12.84887572,79.831778,91.42,2
CE1,11697,-48.81455586,101.8817702,62.14,2
CE1,11698,-26.89800284,7.91803822,63.44,2
CE1,11699,4.58560405,60.95975922,50.66,2
CE1,11700,37.06322445,158.1226983,64.59,2
CE1,11701,37.8423541,160.604679,39.13,2
CE1,11702,36.18465992,156.1857152,40.92,2
CE1,11703,6.1921773,21.50994973,25.51,4
CE1,11704,29.7990573,-3.93035262,81.04,3
CE1,11705,58.93363987,4.95240156,31.95,4
CE1,11706,4.59501097,17.31275991,10.4,3
CE1,11708,23.8036261,-47.44994988,39.99,5
CE1,11709,33.91159699,1.25774205,54.37,5
CE1,11710,50.23775172,17.32455639,87.57,4
CE1,11711,25.45066952,103.7715673,62.45,1
CE1,11712,10.53041043,-145.2428213,66.39,3
CE1,11713,10.06847677,-143.4709891,60.94,1
CE1,11714,-18.25384713,-1.85181173,96.99,3
CE1,11715,-55.16419502,25.55142594,40.56,1
CE1,11716,32.81802739,-87.68540535,44.48,2
CE1,11717,46.77254528,44.37861808,88.12,3
CE1,11718,30.73839909,1.52670194,38.88,5
CE1,11719,10.20318037,64.05043863,32.92,3
CE1,11720,62.96249664,165.1156554,125.4314653,1
CE1,11721,-22.12140076,12.74516041,47.54,2
CE1,11722,-44.72414227,-81.93343863,57.85,3
CE1,11723,59.67668274,-57.72233015,163.7589222,1
CE1,11724,59.24993962,-55.74759834,32.28,3
CE1,11725,58.64880185,-61.16926345,70.96,1
CE1,11726,4.1809927,94.2093355,95.28,1
CE1,11727,3.13561387,96.6276152,63.4,1
CE1,11728,1.22133837,80.73538885,34.63,3
CE1,11729,-16.0968389,103.5214818,75.46,2
CE1,11730,-51.03614537,19.20963491,65.31,1
CE1,11731,-52.97890339,20.28075586,38.71,2
CE1,11732,-49.60828007,16.69934262,41.43,2
CE1,11733,19.40032326,-83.28059737,69.19,1
CE1,11734,17.51159621,-82.03252912,46.66,4
CE1,11735,20.64607049,-82.31328549,54.25,1
CE1,11736,-35.8843242,-8.41301741,40.31,2
CE1,11737,-37.64941793,-8.74095973,31.15,2
CE1,11738,-20.21180636,70.14686275,150.4254121,1
CE1,11739,-23.75954166,157.9575475,65.38,1
CE1,11740,-22.71245183,155.2325591,41.12,2
CE1,11741,-44.08873035,18.31782054,36.57,2
CE1,11742,-28.10961228,-150.3742929,66.89,2
CE1,11743,24.57194223,-89.76866483,54.95,2
CE1,11744,-51.57743093,-34.99521964,48.51,2
CE1,11745,-18.03637607,28.96532908,50.69,2
CE1,11746,40.72512276,129.4548773,62.86,1
CE1,11747,41.04084405,131.4980287,30.45,2
CE1,11748,42.10335924,128.2728693,34.24,2
CE1,11749,-3.7893104,126.9115548,47.16,2
CE1,11750,-16.60394669,79.54866233,56.21,2
CE1,11751,-13.35211276,151.7903444,76.77,1
CE1,11752,61.5267806,90.11595476,211.3299802,2
CE1,11753,58.73951879,87.33670259,57.26,2
CE1,11754,63.73707933,93.62658908,47.03,5
CE1,11755,21.99768224,-96.44783537,86.33,2
CE1,11756,-12.47135889,48.25966207,17.5,5
CE1,11757,-17.18636985,-128.1733056,61.9,2
CE1,11758,23.12623922,143.1175677,55.9,2
CE1,11759,20.66152413,139.7650063,50.29,2
CE1,11760,-18.65891445,176.4473601,42.98,2
CE1,11761,-19.88822579,175.2464778,57.12,2
CE1,11762,25.16273095,-105.104097,87.62,2
CE1,11763,29.46273209,-104.1485816,33.85,2
CE1,11764,-63.36993594,-163.6712922,87.75383028,1
CE1,11765,34.99711131,60.59170885,47.3,3
CE1,11766,33.58595363,70.01238281,75.24,2
CE1,11767,36.64980507,51.01060267,48.53,2
CE1,11768,14.89511745,-37.2743008,9.84,5
CE1,11769,16.86020675,-41.66731229,11.67,4
CE1,11770,16.03657647,-42.58743823,8.55,4
CE1,11772,21.75246699,17.99931541,15.56,4
CE1,11773,-55.52507912,-165.3652676,70.25,2
CE1,11774,48.8183142,-34.40539533,37.59,3
CE1,11775,-54.99131685,51.63345715,77.03,2
CE1,11776,-56.81349176,50.08575815,44.55,2
CE1,11777,-54.32259151,53.5704402,26.89,4
CE1,11778,-13.79244686,-50.15606384,45.57,2
CE1,11779,8.08362689,115.1363022,34.99,2
CE1,11780,-30.09462395,174.0668292,81.64,4
CE1,11781,58.54553939,-146.311583,300.6944766,1
CE1,11782,57.506181,-144.7709619,58.23,2
CE1,11783,56.38414293,-145.3702234,35.15,2
CE1,11784,56.2650969,-151.129268,45.39,2
CE1,11785,61.05533259,-145.8633165,28.63,5
CE1,11786,-38.47232227,113.8953118,48.18,3
CE1,11787,-37.57466017,-115.6171256,163.4403115,1
CE1,11788,-25.31762196,2.46570225,59.9,1
CE1,11789,31.46966772,-147.8805156,51.11,3
CE1,11790,29.26533907,-147.3661888,44,2
CE1,11791,-17.87253466,40.24748857,31.11,2
CE1,11792,12.89124042,-86.45857078,70.07,1
CE1,11793,-20.19187894,-171.5725787,43.03,4
CE1,11794,-32.57497024,128.6291232,32.15,3
CE1,11795,-36.46138846,126.9705373,72.67,1
CE1,11796,-8.37919159,-17.39486208,59.25,1
CE1,11798,63.79860637,-87.28668411,61.34,1
CE1,11799,-25.14688684,46.62702836,45.4,2
CE1,11800,-39.02798983,-148.1825057,50.72,3
CE1,11801,45.81238074,88.67914273,50.2,3
CE1,11802,50.92387826,82.45059796,40.95,2
CE1,11803,-53.25361286,177.9360767,58.65438321,2
CE1,11804,-51.45851348,177.7213806,47.48726871,2
CE1,11805,42.38281227,-103.4643854,77.21,1
CE1,11806,41.5372111,-101.3197842,36.61,3
CE1,11807,38.90401978,-102.7212068,44.32,2
CE1,11808,39.79613627,-104.7242502,28.95,2
CE1,11809,20.95924996,-36.90625042,14.17,4
CE1,11810,17.30673498,-158.3699513,61.68,2
CE1,11811,-39.0994326,39.20703848,90.01,1
CE1,11812,-40.39097298,40.0563855,31.69,2
CE1,11813,43.42657842,137.0022692,81.89,2
CE1,11814,43.92653776,141.3245018,51.95,2
CE1,11815,26.54696592,-69.16020327,36.75,3
CE1,11816,-49.20761645,68.88463872,44.32,1
CE1,11817,-50.2582409,71.7370291,57.35,1
CE1,11818,-52.89643267,72.92847422,64.73,1
CE1,11819,26.00751816,-134.6613731,66.16,1
CE1,11820,-35.76763645,-124.7216537,115.1421543,1
CE1,11821,-9.85139491,91.00776912,50.66,3
CE1,11822,1.20246821,113.1780855,35.78,2
CE1,11823,0.28007015,113.428171,115.35,1
CE1,11824,-20.70695042,-22.24085866,60.72,4
CE1,11825,31.15522607,56.4110341,54.36,3
CE1,11826,30.57197292,55.53809412,37.46,2
CE1,11827,31.42740023,57.16129063,45.02,2
CE1,11828,45.15736909,28.22686903,41.04,5
CE1,11829,12.0919513,-108.7397741,38.77,3
CE1,11830,23.05244888,174.3169147,24.76,2
CE1,11831,22.64805877,174.7368696,59.21,2
CE1,11832,-24.80470029,-65.26500349,84.46,2
CE1,11833,-61.240427,-170.2065456,37.54,3
CE1,11834,-63.51024005,-174.8071753,32.7,2
CE1,11835,-47.67234972,168.7300988,49.63,2
CE1,11836,38.96091306,10.72560196,52.85,2
CE1,11837,6.22970448,45.97114373,74.65,1
CE1,11838,-28.05132809,-27.85126754,34.03,3
CE1,11839,48.74213604,152.8496689,10.91,5
CE1,11840,19.91134003,81.35352473,46.41,3
CE1,11841,45.5684697,152.8944956,235.9217632,1
CE1,11842,38.11201438,118.6610923,23.78,3
CE1,11843,-7.59650179,35.00277076,57.58,2
CE1,11844,-34.02230894,-26.62443296,75.72,3
CE1,11845,13.30256851,-72.45614154,48.13,2
CE1,11846,52.22437595,-139.2030203,59.69,2
CE1,11847,-43.43614006,127.7184345,49.57,3
CE1,11848,52.05496114,-144.1103586,125.7731735,2
CE1,11849,-45.79030907,129.0443596,34.2,3
CE1,11850,-45.62720563,127.4825048,62.45,2
CE1,11851,-51.95559204,113.5107464,24.61,3
CE1,11852,40.32520759,4.65041151,56.66,2
CE1,11853,-17.91519292,23.67578462,26.97,2
CE1,11854,5.14509128,-66.84573265,56.88,3
CE1,11855,-24.59678793,-53.72803989,98.77,2
CE1,11856,3.97390017,15.13040994,59.35,4
CE1,11857,-1.93965686,36.68494971,52.64,2
CE1,11858,40.74657518,45.78004065,14.2,4
CE1,11859,-39.02065828,-154.5785606,36.31,2
CE1,11860,-39.02065828,-152.8586329,39.43,4
CE1,11861,-58.83681389,96.17698942,51.75,2
CE1,11862,43.72398497,171.7594364,36.13,2
CE1,11863,43.26701752,175.6428397,60.41,2
CE1,11864,41.60604818,170.2542048,88.6,1
CE1,11865,18.93679891,112.2603188,32.12,2
CE1,11866,-40.09021643,-109.3956587,65.59,2
CE1,11867,50.24076965,-100.4680779,42.65,2
CE1,11868,-61.30732904,-91.29277086,33.6,3
CE1,11869,-5.76413769,150.2355675,131.1988466,2
CE1,11870,36.2189286,-131.6886586,55.79,2
CE1,11871,39.10935417,-131.7570782,73.92,1
CE1,11872,3.50304614,-140.6822997,109.88,2
CE1,11873,-11.58760044,137.2948221,45.92,2
CE1,11874,-10.37166713,138.3069606,45.48,2
CE1,11875,-14.05121578,139.5927776,77.67,2
CE1,11876,-13.28553341,136.0042865,45.87,3
CE1,11877,-33.25035773,-137.0183111,75.7,1
CE1,11878,47.12525938,174.3216333,41.72,2
CE1,11879,-34.04577089,-132.9272896,178.489112,2
CE1,11880,-46.11018162,162.9922878,35.68,4
CE1,11881,-44.67383178,165.4931429,59.31,2
CE1,11882,-33.24246521,-21.11311457,63.58,1
CE1,11883,-47.73109773,14.0451332,34.22,2
CE1,11884,-38.62362651,123.2357697,39.18,4
CE1,11885,61.60205021,-80.62166935,31.97,2
CE1,11886,-58.74512663,-14.64628078,229.8084543,2
CE1,11887,27.4508845,55.5475313,146.5482138,2
CE1,11888,63.35557063,17.21602872,63.23,2
CE1,11889,60.28687681,15.46071156,49.22,2
CE1,11890,-38.04251974,126.8077458,32.66,2
CE1,11891,31.11281731,-162.987096,92.16,1
CE1,11892,28.80534068,-163.6783701,60.65,2
CE1,11893,-15.22678709,46.14573172,79.02,2
CE1,11894,-14.16562235,44.55084678,40.78,2
CE1,11895,55.8554387,103.9980598,171.8436477,3
CE1,11896,52.60284826,91.02192491,34.37,2
CE1,11897,23.4772697,-113.1021147,59.25,2
CE1,11898,22.00205725,-112.476901,70.6,1
CE1,11899,23.10671043,-115.5628618,42.45,2
CE1,11900,21.65163184,-121.9258865,73.23,1
CE1,11901,12.08272334,69.64433243,74.85,2
CE1,11902,8.26811692,73.15732605,39.66,2
CE1,11903,8.74178602,70.34504372,48.4,2
CE1,11904,-0.22717705,-167.7835473,57.61,2
CE1,11905,-1.30290489,-165.7168029,37.96,2
CE1,11906,-3.70691162,-166.7950018,29.91,2
CE1,11907,-1.68969697,-169.5483017,55.35,2
CE1,11908,0.39331444,-170.7279503,54.72,2
CE1,11909,21.68671295,1.9891242,20.96,5
CE1,11910,-17.47690029,48.9202653,45.16,2
CE1,11912,9.63146832,-20.00424485,96.07,5
CE1,11914,-50.51397335,-152.7689796,67.22,2
CE1,11915,0.61036133,171.7924666,78.56,2
CE1,11916,-2.01275157,172.6229392,30.52,2
CE1,11917,-1.45149764,171.5754113,28.37,2
CE1,11918,3.61371931,170.9667126,30.87,4
CE1,11919,57.23394051,-111.3090488,34.17,2
CE1,11920,50.42600551,-115.9710202,30.64,3
CE1,11921,50.34477138,-117.68387,35.7,2
CE1,11922,52.48232032,-123.4499925,349.4675479,1
CE1,11923,-46.95576482,150.5823842,67.5,2
CE1,11924,-47.39199302,152.6609251,40.18,3
CE1,11925,-10.2997157,-165.0986671,48.25,5
CE1,11926,-9.53045835,-163.2395408,40.14,2
CE1,11927,-16.67176235,-66.85045125,45.94,3
CE1,11928,0.85570798,118.8168059,32.1,3
CE1,11929,-23.05153878,92.32425699,144.9167936,1
CE1,11930,-21.22247686,94.49952907,47.98,2
CE1,11931,-22.41833119,96.59458503,38.42,2
CE1,11932,-23.58235609,94.97846641,49.95,2
CE1,11933,-28.6120306,92.64512142,36.58,2
CE1,11934,-63.72306663,4.70467535,40.26,2
CE1,11935,-50.30497729,9.80075743,77.3,1
CE1,11936,-20.24058591,157.4502986,79.58,1
CE1,11937,-13.31997329,24.2089858,98.09,2
CE1,11938,-6.44679479,-177.4307138,34.21,2
CE1,11939,-7.58714733,175.2488371,37.56,1
CE1,11940,-6.61087449,172.8871805,21.4,3
CE1,11941,-4.14000388,174.8902239,28.82,1
